trait,disc.trait,alpha1,alpha2,alpha3,alpha4,sigma1,sigma2,sigma3,sigma4,theta1,theta2,theta3,theta4,simmap
stemarea,leafstruc,0.00194052166082812,0.00149237362624244,0.000590797439258491,0.00320797518001057,0.328068607178693,0.0708028736097299,0.235357934427255,0.16956123705505,-0.746478522873677,135102.53046804,2132285.47623517,2.62408733314944,37
stemarea,leafstruc,0.00331695396403735,0.00293791266019322,0.000340798405363068,0.0206394942226263,0.366288040210813,0.265818798647196,0.061428743700222,0.276733521029659,-0.739291263370844,4.33912697778824,560606.971556054,3.03677927357491,38
stemarea,leafstruc,0.00267087753883235,0.000686312666204601,0.00394525985753399,0.0122367651884164,0.361740046623424,0.0619179644384662,0.208044817869798,0.261962629280735,-0.719526854397384,742312.908164748,17.1179120458472,7.01389255020633,39
stemarea,leafstruc,0.00779965232410145,0.00373674216449067,0.00373674637845677,0.0269134135293645,0.333443226588511,0.13189655295974,0.327112643904549,0.284536562865242,-1.22496655897955,5346479.79805518,4095909.3831828,20.725750345265,40
stemarea,leafstruc,0.00104401426509131,0.000656617281195849,0.000264778934243276,0.00238978757913452,0.330094976561778,0.0611990681343286,0.175200746593686,0.142616700890281,-0.751643203337508,547036.39681041,2091262.97788674,708544.043041365,41
stemarea,leafstruc,3.38275358296732e-05,3.73401769555451e-10,9.78998587486153e-05,3.50926542740401e-05,0.310184490016005,0.0611513536620692,0.156508469129488,0.288595892903898,-0.710824492010132,5949.03905846821,185223.348457081,518456.225096988,42
stemarea,leafstruc,0.000616330244979552,0.000102334107989503,8.94869299280033e-05,0.000749396967773835,0.340917063515896,0.0676753761031996,0.318698043036267,0.245886535726432,-0.693064102423403,155940.326716198,520167.92865905,70797.08222287,43
stemarea,leafstruc,0.00065519791714487,0.000114527569515313,6.39639615562639e-05,0.00147409586009187,0.326725498927613,0.0681749055820478,0.296453179824051,0.203165288424707,-0.729735038542937,666945.646030993,1390970.29594058,388874.810783608,44
stemarea,leafstruc,0.00203413371642398,1.40306182766934e-05,0.00321099316351718,1.40307232770247e-05,0.339785458985948,0.0877585137241709,0.279232418391708,0.426837866253634,-0.768777041345799,-123947.917122239,7245.98537955312,1540799.66982549,45
stemarea,leafstruc,0.000526715973904529,5.95168246545008e-10,6.59879342654116e-10,0.00134774128443902,0.34107114001402,0.0721764222579984,0.318066260153614,0.21264267495173,-0.753604959885851,-76287.9037511911,2608750.09669609,569801.233543592,46
stemarea,leafstruc,0.0152036656649968,0.00386966937605815,0.00386967114026686,0.0448259357587446,0.421650597128162,0.0909366794396923,0.199274072076133,0.260594271022739,-0.932484736982152,-1012645.26540063,12566581.2662747,442423.453913682,47
stemarea,leafstruc,3.7286397694346,0.00155306124073023,0.976483265386242,0.0393330530822291,0.235884403364864,0.235884403364864,0.235884403364864,0.235884403364864,-3.38003459765731,0,0,0,48
stemarea,leafstruc,0.000159315898776902,0.000610489843758243,6.60075149172451e-05,0.00203141095539506,0.326427777771212,0.029174772248547,0.0853882070243715,0.0746965713941572,-0.678741688722864,22513.0081872096,38077.139877555,4.29463826485278,49
stemarea,leafstruc,0.000466229904196554,4.78762948945217e-10,0.00177062424465204,5.41896593458285e-10,0.343522624849837,0.0473852073223207,0.221459911152881,0.273519865402254,-0.691691677451907,1786754.07401225,807647.163005461,2416300.57052182,50
stemarea,leafstruc,4.25031239348089,0.00155242309391911,0.0368288858954992,0.873350516214003,0.00432996098300327,0.00432996098300327,0.00432996098300327,0.00432996098300327,-1.90362854782323,0,0,0,51
stemarea,leafstruc,0.000415879373320073,1.69983693491928e-09,1.9448369965292e-09,0.0059345758751172,0.306457063764136,0.101946185963073,0.51355944914687,0.28110019533705,-0.854931837463718,-699102.944645019,8460394.97647985,2073172.72205339,52
stemarea,leafstruc,0.040246884329406,6.43189408303715e-09,0.0573024126253536,6.77064882352608e-09,0.460041322318657,0.27814274042998,0.295330223273907,0.316850007562826,-0.917707218478903,-7887651.17377961,2423179.63716621,35045287.2499577,53
stemarea,leafstruc,4.25293339483062,0.00155306124073023,0.0368288858954992,0.0368288858954992,0.320581104891993,0.320581104891993,0.320581104891993,0.320581104891993,-3.38003440843018,0,0,0,54
stemarea,leafstruc,0.000117486943778169,2.6922824618531e-05,0.000110322442816757,0.000130240261918214,0.323706735476707,0.0662056183809965,0.312256071441891,0.217586525140486,-0.747032264221623,4310.72618975805,87844.0781150411,44786.9153972551,55
stemarea,leafstruc,0.000799275572589938,0.000679487426218345,0.00106440026726036,0.000731212335474085,0.324376671856156,0.0687243962020821,0.164948720928408,0.270343090291024,-0.746225866708963,137777.464155011,1.80891800684558,93905.4780305477,56
stemarea,leafstruc,0.000380333786098188,0.00010652501125864,0.000269034823758959,0.0018766279883863,0.318194837440203,0.0758726953872309,0.343915897710276,0.207460202834962,-0.746548245872974,291068.37753034,790330.255217694,322116.877462185,57
stemarea,leafstruc,0.00160834333951512,0.000448003650886464,0.000434752468340147,0.00170014789560334,0.323706906699943,0.0805694372229391,0.142602196416584,0.143303313648367,-0.792948804756867,876663.009400902,1732624.66309884,632150.352627604,58
stemarea,leafstruc,0.00304877826533067,0.00126500982090077,0.00126501000504733,0.0113853950189799,0.355273679786005,0.0663429522135454,0.236126866291065,0.305720146170451,-0.801212476815411,75241.9762086412,4654326.27542303,761122.840748763,59
stemarea,leafstruc,0.000665612366772521,0.000119289997875458,0.000136122676005152,0.00082573735761999,0.315546396202078,0.329602868874974,0.0838925986282898,0.223762273727397,-0.769366619041587,852267.131721889,157055.084240219,14.081801620344,60
stemarea,leafstruc,0.000106168289746191,9.3095875710657e-11,9.52504974084203e-11,0.000140279844027957,0.32289738482977,0.0547122982301559,0.290959766448066,0.18311295724683,-0.665913950059453,64867.9111446018,130870.387530497,31899.2980169691,61
stemarea,leafstruc,0.000607163178762399,0.000509663047433048,1.04552061441699e-05,0.145443026693098,0.320640799263813,0.101654152431781,0.317409899282299,0.0949446594414809,-0.663464492678599,-20465.560608894,496568.121666787,192929.375242711,62
stemarea,leafstruc,0.0169278948414309,4.87828287083766e-09,0.0108412319703421,0.0510870769825857,0.423417335649931,0.126417831342453,0.317209616696618,0.234445425762084,-1.08312221381051,-6017716.4672826,14543649.9808345,5595058.66115827,63
stemarea,leafstruc,0.000114608470337599,2.78647086013867e-05,2.78648039629742e-05,0.00015963487818714,0.324064826609968,0.0447456851990982,0.168146602766832,0.114968522838123,-0.687793546147917,124112.558718049,137988.733138096,15624.0720769396,64
stemarea,leafstruc,0.0013297335109759,0.000542742378968638,0.00161634621979266,0.00162089547173296,0.313788429408744,0.126526198939788,0.298744401239932,0.203963065909634,-0.927302035649517,2401445.10934191,6623284.18709291,1690907.25804448,65
stemarea,leafstruc,0.00171008548764761,1.49800609378421e-09,1.47412021382743e-09,0.00395828711555801,0.351331666741498,0.0588922526395418,0.237415811416427,0.322295049141734,-0.687023207570016,1531541.1495277,2510929.86318912,1675299.61331819,66
stemarea,leafstruc,0.000266376838473184,3.18387306029256e-10,3.63324477759905e-10,0.000545274371544902,0.322145645641564,0.0515874784114128,0.228282419684545,0.151737139052947,-0.719081462081724,448692.540178973,1413644.36938025,510413.189185243,67
stemarea,leafstruc,0.00409817132992879,0.000835135763860114,0.000835136972871152,0.0190567135219093,0.305977144559879,0.136162982516462,0.230106968280245,0.324254017573215,-1.44996029325341,15157165.9746131,30484428.2700257,6100612.73294706,68
stemarea,leafstruc,0.000379672850133516,0.000152260538916311,0.000626746396439467,0.000488080174290701,0.303652613964131,0.094473249193908,0.253945864506042,0.460171307271096,-0.80045514081009,3981330.15799442,2087702.372095,6317900.99181055,69
stemarea,leafstruc,0.000830317079414268,0.0144241222872952,0.000426065380269014,0.000904503848910668,0.328010905692406,0.163126599472712,0.081790086180993,0.255948804333814,-0.806794107335543,670503.377483168,176262.542874632,1532828.42745937,70
stemarea,leafstruc,1.26503577001499,3.24157718513159e-06,3.16065265262328e-05,0.000241758159555038,0.0019749220892858,0.0019749220892858,0.0019749220892858,0.0019749220892858,1.94509269188648,-7.07777467672418e-17,5.74072382445494e-13,7.13885836202927e-12,71
stemarea,leafstruc,0.00107308453364764,6.65771504951028e-10,0.00360698852093239,6.84717512869424e-10,0.340842945256536,0.0490637252202657,0.162452779788998,0.152552932967493,-0.721001745261123,341408.527472924,278712.519729101,1937268.07411718,72
stemarea,leafstruc,0.00258364048744393,1.91210960982444e-08,8.39889998200573e-07,0.0224334946580868,0.340716701480997,0.0599591425404293,0.436672864905376,0.260643065285936,-0.743442451713981,2912357.12999729,3781630.98074472,1946543.75173869,73
stemarea,leafstruc,0.00158638667822855,0.000218390629783598,6.09393582613794e-05,0.00297172804968233,0.332012550573597,0.0760874004372147,0.220597594334541,0.167452702414298,-0.75963272921826,227205.816167878,1565848.2812436,8984.13552821006,74
stemarea,leafstruc,9.13417975822906e-05,1.79882916854279e-05,3.95876075129877e-06,0.000468555949537583,0.31419779721998,0.069384960175769,0.443522529913918,0.241316356457243,-0.697051481562871,44756.594332416,92895.4710188,48717.739022526,75
stemarea,leafstruc,0.00541716055008125,0.00496030593869567,0.00698758455660795,0.00444931150725233,0.315963041297239,0.144317060821499,0.248191716567711,0.363201446541956,-1.0475850657759,1153441.33987688,7.50720531744363,2762653.04547506,76
stemarea,leafstruc,0.000813176184879851,0.000105736757683926,0.00101265147529905,7.3489319298145e-05,0.326403417969586,0.0831060390530187,0.208325329436256,0.389758388982451,-0.770118802002914,120335.598462215,386390.913624481,2952222.90073283,77
stemarea,leafstruc,0.000192268255777968,1.14012163685388e-05,1.86239271922416e-07,0.00213748873787473,0.319273369481042,0.0517141831490047,0.205782796561095,0.136537974449401,-0.693815209866205,314079.042865779,530144.208665999,230851.924780985,78
stemarea,leafstruc,0.000118460777581035,2.43064396403135e-10,2.52110751982399e-10,0.000188197258297544,0.327023025490903,0.0400538066113748,0.135871757005917,0.114056393433017,-0.675128089111187,176734.667082514,248619.149120759,204426.391026182,79
stemarea,leafstruc,0.000694164427400147,0.000329813322725686,0.000150800768418166,0.0011811844250154,0.322601885912788,0.0433015223380386,0.118450960724414,0.0989533878081855,-0.700800430155245,321785.080543916,406658.544994549,2.42543960541525,80
stemarea,leafstruc,0.00282717302176599,0.00030129057968371,3.15587629715219e-09,0.00686030957507459,0.314585430516,0.166433799366575,0.218179000731105,0.209650786549479,-1.04698764878388,12724188.7201064,34183235.5834357,10932525.4330048,81
stemarea,leafstruc,0.000995511585407503,0.000289984527448631,1.41622913884783e-09,0.00346512129397106,0.331511945828028,0.0765795084126544,0.355852181055076,0.221947859897989,-0.789386759213776,-633444.267741551,3811313.80427416,700488.685701091,82
stemarea,leafstruc,0.000829563690529829,0.00025043689128721,0.0002170681627521,0.000990446570675633,0.343151496384437,0.0571575985008943,0.148976950284894,0.157919192024182,-0.723499449755553,295908.044528697,1505365.33027856,451813.305929797,83
stemarea,leafstruc,0.000231205347364893,1.41025862540301e-08,9.8272869869638e-05,0.000385257976431747,0.31233611256879,0.0860264942814973,0.388280628095072,0.24665656951665,-0.801576798701599,620790.009577134,1587908.21830407,762231.411541502,84
stemarea,leafstruc,0.000340102458647143,5.81613778587637e-05,0.000253882646965519,0.00123657839617862,0.339507387952647,0.199216564188623,0.0562222512804264,0.171256654109936,-0.714870794609383,985792.583635312,-69959.8499277957,163107.248050638,85
stemarea,leafstruc,0.00178656484899264,6.53032716956587e-05,6.94595051293633e-09,0.00188250873761247,0.31337473510833,0.137163209003465,0.343897208971514,0.262062438395129,-0.955191880867167,3238776.28319289,14599456.5666239,6407126.69219856,86
stemarea,leafstruc,0.000698082735678824,0.000418723871127248,0.000506639413948119,0.00273554364141276,0.330967513507597,0.0768940865269486,0.366013683764886,0.211985945290697,-0.769411689944051,113863.200846372,89640.4963714832,2.54560083551984,87
stemarea,leafstruc,1.14208400337681e-09,0.000393191637250104,3.04187790511501e-10,0.000482855648205314,0.274296690571981,0.0932581200680068,0.161230018081046,0.105292851079976,-0.7116435337329,-195868.703474288,1378301.86706457,411340.700779692,88
stemarea,leafstruc,0.0110633309127452,0.000439380817063424,0.00043938066750029,0.0149616546290201,0.364101659020951,0.127659719616551,0.384721058796521,0.349675429173529,-0.904384927513929,1020060.10863484,10758608.8486703,16.540225338728,89
stemarea,leafstruc,0.000491474940901727,0.000639922760452843,0.000136220442700151,0.00386656037693766,0.324438238402393,0.0724519031648636,0.340397221446472,0.212253345758506,-0.76876561650629,-2855.39642463546,487292.987041038,37.7754842995387,90
stemarea,leafstruc,0.000180896145068287,4.3901123848397e-06,5.46144309274038e-10,0.000203149198660258,0.320079563127102,0.0650873602325848,0.311364287601247,0.208647595453435,-0.751676977224648,146841.070485134,1723111.05266848,277279.777194462,91
stemarea,leafstruc,0.0214852681570985,3.15432749166661e-09,3.86727198462666e-09,0.0381669081922619,0.413758206410622,0.14033924026946,0.494884319867982,0.322913900522148,-0.908041468968369,-4494008.17538521,20459212.0266083,2657421.94165617,92
stemarea,leafstruc,0.00539928005439609,0.00090165599237157,0.000804767749776237,0.0101057292761779,0.320832737899264,0.171607383062252,0.306672039390908,0.245694652350711,-1.04514334755154,2235054.77764342,3942483.75034123,311416.987911561,93
stemarea,leafstruc,0.00374203835576146,0.000890755508510867,0.000890755410994235,0.00526222342960343,0.324167287530695,0.107811405184814,0.228693927314427,0.174118457899532,-0.817134180747589,1289204.02927004,4179672.96442733,543151.265411092,94
stemarea,leafstruc,0.00193243582055854,0.000220794733812198,0.00271002114871536,2.95593788507092e-05,0.329434532260745,0.084516010974489,0.193908214038322,0.325212302942271,-0.752329876846655,612488.805564121,913873.478509548,2744526.85713603,95
stemarea,leafstruc,4.25293339483062,0.00155306124073023,0.39576609091656,0.0166893176715112,0.321042313224459,0.321042313224459,0.321042313224459,0.321042313224459,-1.55136850490465,0,0,0,96
stemarea,leafstruc,0.00324198682264533,7.91975599496321e-10,8.6248615776777e-10,0.0105656833515527,0.343347396156474,0.0677739419306883,0.40502046419018,0.279259149674735,-0.747001139626485,-322167.823642325,3219827.39495292,356843.300623853,97
stemarea,leafstruc,0.0267998520874562,2.87440359547463e-09,3.26376082532834e-09,0.0482557454734599,0.439638635761142,0.147789002228096,0.301433221672135,0.217496268037459,-0.812489413051048,-9948240.18990665,20925739.4004897,354550.246973004,98
stemarea,leafstruc,0.000879511576794045,0.00110973599098811,0.000360945286999203,0.00472506052170437,0.314833891243816,0.0747221076194107,0.365144543760346,0.224470753097927,-0.799009210256923,83298.0462630682,865979.559257674,3.192246054877,99
stemarea,leafstruc,4.25293339483062,0.00155306124073023,0.120729549836292,1.34890847888629,0.321042313224459,0.321042313224459,0.321042313224459,0.321042313224459,-2.93677963515162,0,0,0,100
leafarea,leafstruc,0.0847098990915942,0.0848586564008171,0.021774704557962,0.741181120827454,0.550562806466261,0.369373259835462,0.43683881672598,2.05640640632082e-06,-0.545715996277348,-0.182117599557643,18.3519745602011,0.406545539939883,1
leafarea,leafstruc,4.59470800668978,0.0013142525116288,0.036861093162676,0.0368357843588263,0.357898364120104,0.357898364120104,0.357898364120104,0.357898364120104,-2.45864352721061,0,0,0,2
leafarea,leafstruc,0.10723169371969,0.0334390269861345,0.0059589726533308,0.052431405571918,0.64033002065248,0.455265744187177,0.397991582768319,0.326844221399006,-0.00867671591244893,-9.09216882461665,13413964.0330182,0.157131277991488,3
leafarea,leafstruc,0.116319909238252,0.015562731632992,0.013915854759139,0.0168172610593969,0.682295075204981,0.0943126412625183,0.128149397173523,0.084552043524719,0.0471955631244163,-0.0156859571740325,43858.2380286042,0.113882894102223,4
leafarea,leafstruc,0.0992603463518119,0.0734879813811331,0.0380672210149565,0.443270929917968,0.635372933678371,0.52920124463615,0.69980109745633,0.0660397354591238,-0.307950653010664,0.654921720435249,11.0682024069689,0.440040383503741,5
leafarea,leafstruc,0.122597052608467,0.0631911014700759,0.0631666333628982,0.0510248248660409,0.704182812882431,0.320734147493475,0.312761309701838,0.320942417270801,-0.0990456618910911,0.193504214996126,0.171266519714907,261935.087146151,6
leafarea,leafstruc,0.07993969843287,0.153628220003708,0.318748302254169,0.0155765004194577,0.538642061612162,0.168029408179844,0.0825067698019401,0.529289301594701,-0.554935557281971,0.659273017135782,0.443824681270232,15739.2226993274,7
leafarea,leafstruc,0.270856176832094,0.278759339492485,0.26485063032947,0.300433690286593,1.83458908337297,0.929641209668863,0.0122167221391756,0.353628005743053,-0.432187391704805,0.535469314581344,3.08708983577395,0.499887288427678,8
leafarea,leafstruc,0.129351814464431,0.0852366949105141,0.0847100412052243,0.086752450193785,0.719716376654601,0.434365590577513,0.426393198404287,0.40818150340687,-0.149146172063754,0.0571498889531088,1.64956120488097,0.421614312294851,9
leafarea,leafstruc,0.124182164459848,0.0840371160236834,0.0819058772541626,0.145764585788046,0.712712388862937,0.484520546564535,0.593404185736599,0.396370077616925,-0.21585169846298,0.202001061835121,3.02219664134759,0.579778907693699,10
leafarea,leafstruc,0.152101497048295,0.122948638391748,0.136878007921708,0.0988339501305306,0.87267367626167,0.553960157456455,0.529229760834914,0.62698461747597,-0.32990523418126,1.22678962975072,0.797407375069499,842806.314521939,11
leafarea,leafstruc,0.137860887180957,0.0883160537256224,0.0566546163813557,0.11934675134119,0.777392759749825,0.612432569731769,0.797726289530401,0.515468804811547,-0.172764802024388,0.0249384092806645,46.6454535420513,0.672018849188785,12
leafarea,leafstruc,0.0930630497629744,0.155065477588759,0.0368629296263455,0.796984008529726,0.650551471384,0.160927995321102,1.02321133724356,0.000167049807419535,-0.221330656896371,0.314392183778701,12.1766302820933,0.406547372627215,13
leafarea,leafstruc,0.134351970432459,0.092165541001952,0.0959548732846077,0.0878070327038968,0.762602147674995,0.456771710910314,0.398659324259534,0.409412119421211,-0.210065434612389,0.161107477719697,0.457216241805287,1.67279317686935,14
leafarea,leafstruc,0.118939315082093,0.0875340919524517,0.0617264403818209,0.126584410875483,0.714095944414179,0.436975542465008,0.486985056185773,0.357946591251038,-0.163720813048458,0.102293932323053,8.10666993083068,0.580289242536362,15
leafarea,leafstruc,0.131660807322666,0.0955769740613864,0.120651126924982,0.0902588871009528,0.764248742673169,0.515144501894751,0.473692893905212,0.481563140905376,-0.230805590658922,0.175146991598054,1.25657068451364,2.69468399914309,16
leafarea,leafstruc,0.124767212041978,0.0712232051404878,0.0722446961187931,0.063977474194955,0.723932269830485,0.364208381691692,0.341903349228776,0.361346691411711,-0.0380984881399363,-0.170286278404806,0.342190420546593,2.35230012217167,17
leafarea,leafstruc,0.11334598076414,0.0597628341812534,0.0129691407641696,0.39109678592197,0.626515747802374,0.771814269776928,1.06404831483124,0.172042444526587,-0.170602060718987,0.255542390552724,158.6065641782,0.511724544653499,18
leafarea,leafstruc,0.102119443760491,0.0601901512105068,0.0699795357549498,0.780602643404156,0.641686323185241,0.682396541716251,0.56185103919356,0.000801693079695386,-0.290473543053326,-0.330560513410468,5.22092165379004,0.40695308432123,19
leafarea,leafstruc,0.133211971465259,0.112496647567887,0.0918398061273048,0.117938941613282,0.769912480499204,0.430843956286494,0.44224524418271,0.399169958950859,-0.179551335872968,0.122242231918039,10.9975246579525,0.594224021991393,20
leafarea,leafstruc,2.57945343377475,0.00427424036376684,0.0259584825394045,0.018590308329985,0.357898364120104,0.357898364120104,0.357898364120104,0.357898364120104,-1.13617128046416,0,0,0,21
leafarea,leafstruc,0.0801827714634819,0.100282258385462,0.0238552383905758,0.786497477301043,0.556928551084358,0.331158010963186,0.508974203064685,0.00311946929541731,-0.248422374343839,0.263072972340335,12.7709096582106,0.406156034039856,22
leafarea,leafstruc,0.0948248072281037,0.141095709756702,0.0672924135046271,0.79534313378366,0.627013006263476,0.193750261345207,1.03919233505018,2.59108110111399e-05,-0.288617710078615,0.291802952148433,5.40826142979732,0.406548646501097,23
leafarea,leafstruc,0.133783946557851,0.0726227289266968,0.0701012762075241,0.0981322506893559,0.76301855395929,0.473231063941694,0.441089415425214,0.321577708558628,-0.134175239411784,0.339805820135604,1.84373672059543,0.273414041400875,24
leafarea,leafstruc,0.141996478872295,0.105015035520007,0.0812642923897292,0.112995588885229,0.826269515763874,0.56940607665545,0.56638122777793,0.509712967461783,-0.199055219105326,0.377152747560469,5.28981069432271,0.889595480572484,25
leafarea,leafstruc,0.0846763997027921,0.149655563519281,0.00287468618508296,0.192477740739994,0.614081385863984,0.193700467981247,0.146416875676407,0.128070122632328,-0.160531281751172,0.297594707240944,14789617.5083055,0.501889412196255,26
leafarea,leafstruc,0.0895513385410533,0.111501026744751,0.0516415858635104,0.777926949339167,0.622753808358016,0.365696304436621,0.400573937460022,5.24423963190366e-05,-0.189462559312206,-0.215303657855252,6.3539414725819,0.406562485623929,27
leafarea,leafstruc,0.1249725020415,0.0772660158525091,0.0614047063817123,0.182143467567867,0.712308795873485,0.524894260741727,0.517235074108458,0.375286971709627,-0.174399887344149,0.0728064638592603,2.88322412922367,0.626798320846624,28
leafarea,leafstruc,0.125053464498929,0.0588372289370675,0.0476020009471812,0.0599870602093446,0.713420165839402,0.342459364576757,0.368203545621762,0.342186321183776,-0.116443265599634,0.241315025624989,1.59199841593184,0.651295057985651,29
leafarea,leafstruc,0.114195200540635,0.111648080680649,0.0762888631591755,0.110538182730238,0.638501046224196,0.629062952111192,0.552683116115048,0.494779042205286,0.473772190602662,-0.396136306302194,4.12689308033325,0.714613387435006,30
leafarea,leafstruc,0.0962460206973346,0.104133274902645,0.0590722462208236,0.443072928601468,0.638955508660632,0.369113929771766,0.4174810978812,0.24700633503291,-0.107352884165795,0.390866465551119,10.5850504234926,0.492366261581844,31
leafarea,leafstruc,0.0941204641959487,0.150862023018002,0.0270676503942524,0.839724013558873,0.617818810530999,0.145508757435527,0.44807856792727,0.0104861537888624,-0.309395215526531,0.602276274907648,15.3859127735518,0.407258565915435,32
leafarea,leafstruc,0.129958329711122,0.0786750658373358,0.0725392893042268,0.10652690507128,0.781525908386946,0.554042972180011,0.664100319320712,0.457752356473744,-0.297883140281277,0.45838708808186,3.40491309345723,0.629511265445679,33
leafarea,leafstruc,0.107680926331912,0.123431077644051,0.0667976087974175,0.471155593597069,0.672995782757273,0.330057192849597,0.479537581580209,0.237002633696839,-0.265766696753129,-0.10220067099288,8.02246664652856,0.629073278180011,34
leafarea,leafstruc,3.45595728985382,0.00229093487540491,0.00735299296268813,0.184473544581433,0.357898364120104,0.357898364120104,0.357898364120104,0.357898364120104,-2.01247665572887,0,0,0,35
leafarea,leafstruc,0.113462621496494,0.149517240196135,0.0856178335365301,0.392247665409793,0.710223127130687,0.224452353287362,0.976581179084259,0.149429877805233,-0.371418008149735,0.63858431320609,3.67959795617665,0.456397511193714,36
leafarea,leafstruc,4.25293339483062,0.000655712955416288,1.34408269530578,0.0936242205262982,0.00523696291276431,0.00523696291276431,0.00523696291276431,0.00523696291276431,-2.0124766423596,0,0,0,37
leafarea,leafstruc,1.33758283379028,3.48940260765092,0.0801874384695676,0.189864852094333,0.250823333967365,0.0955921316279608,1.1618251718743e-07,0.594004366364951,2.05139383705063e-09,0.0880720692511801,-4.087460100403e-18,9.93288829473463e-17,38
leafarea,leafstruc,0.104943970894505,0.0908166384255683,0.0189696029503977,0.533247073477625,0.702651892723209,0.290124723536599,1.32678113233933,0.0898755679632079,-0.0866567525569407,0.0931210181479032,0.3070810561374,0.403018411089182,39
leafarea,leafstruc,0.142103603011927,0.13946580376222,0.0861501903961114,0.1731334225984,0.833003196899128,0.461871093341602,0.55095727650348,0.336433580584762,-0.339095346444228,0.919812575807388,5532389.66879411,0.640948019722065,40
leafarea,leafstruc,0.117272439954,0.106884364968801,0.042267633596636,0.215497677157483,0.678314001729923,0.450429196882487,0.61845729488633,0.256665497104407,-0.3622964642504,0.570804178921181,12.925345672556,0.626108367403333,41
leafarea,leafstruc,5.36984110071697,0.00097418822181962,0.0368288858954992,0.081271557232027,0.357898364120104,0.357898364120104,0.357898364120104,0.357898364120104,-2.00472125609284,0,0,0,42
leafarea,leafstruc,0.0984053083557673,0.133627076531954,0.0383529820817587,0.57800786067234,0.614756666032224,0.192055609507942,0.385602950880112,0.128571220067705,-0.216959570210582,0.720053540016431,7.31903716227516,0.37897413451219,43
leafarea,leafstruc,4.25293339483062,0.00155306124073023,0.0368377360734845,0.0368465883782149,0.124477156683478,0.124477156683478,0.124477156683478,0.124477156683478,1.75620192735193,0,0,0,44
leafarea,leafstruc,0.134944857476451,0.115535000631186,0.123216045080287,0.0788103726196441,0.767471057300824,0.520150957658287,0.472184787375878,0.576166804959226,-0.318780795885507,0.587460117773661,0.658298967137035,4.68868675667687,45
leafarea,leafstruc,0.11643981112614,0.0513734706518494,0.0463239872007392,0.0998638636428612,0.711338724454268,0.508163999017826,0.536269984819618,0.302105452416819,-0.0991137378628577,-0.368243473138382,4.26625664687049,0.396223878862612,46
leafarea,leafstruc,0.156656913886513,0.142463345717866,0.132544098501185,0.162139367180643,0.922913887710067,0.55930987696268,0.494176062373369,0.459464419278588,-0.378660489206553,0.536376117415443,4.49969989887714,0.849223500261561,47
leafarea,leafstruc,4.41142296555296,6.06310198928161e-07,0.00388661106724612,0.0124712349824963,0.865303702448199,0.865303702448199,0.865303702448199,0.865303702448199,-2.01246918482977,0,0,0,48
leafarea,leafstruc,0.118705485398656,0.031898605484842,0.0241790281372828,0.0365185742804638,0.699556394208138,0.134986975143157,0.261897309313591,0.116707679016279,0.0132053895133969,0.224005637078628,676786.016284772,0.165756947015978,49
leafarea,leafstruc,0.15607018906226,0.104988600637665,0.116239186849036,0.0972819635704832,0.923675292947919,0.443575529871922,0.310137402240355,0.369322061210997,-0.136869274532666,0.242179597013186,0.182179234890556,1.33213225425386,50
leafarea,leafstruc,0.12806834587498,0.086721885645809,0.076396130759073,0.104819522575799,0.765328275099159,0.495723961210379,0.5031843703985,0.466422544605311,-0.171151351239858,-0.342492691894873,4.78852303517194,0.493341746331848,51
leafarea,leafstruc,0.0862741102829507,0.0508579535124573,0.0287846992717836,0.758161413264319,0.568211983019013,0.834046778520496,0.559645453123693,0.00264138785011738,-0.222025137533356,-0.923407868733692,14.4964449280493,0.407521942469698,52
leafarea,leafstruc,0.133394299150459,0.0871700554953828,0.115721733407568,0.0736421773429177,0.779798647487376,0.698846664291715,0.643475586920455,0.658541029844359,-0.231495928691537,0.0179355488879989,0.328095509083153,5.12183742729811,53
leafarea,leafstruc,0.0760933592003961,0.107417682138327,0.782717529138468,0.0450857997782492,0.504771907219041,0.233735147068995,0.00100484432421734,1.28093916743564,-0.173032716668916,-0.223140977877104,0.402706632756573,2.83331137478893,54
leafarea,leafstruc,0.126922200387842,0.0732505209273337,0.0681205637079532,0.0749816497848995,0.725491792536716,0.4031651326182,0.417809387300623,0.384044305283412,-0.125908625109853,0.0958666889178488,2.28973943187781,0.630166691711089,55
leafarea,leafstruc,0.145870311692336,0.114828956966315,0.132069568961389,0.111089875239014,0.830501735193307,0.503787575139317,0.451112170449326,0.54601233836053,-0.249508294202981,0.560001196155555,0.270498887340919,2.12590515988805,56
leafarea,leafstruc,0.0941744137168674,0.1021788786106,0.0695774952475289,0.749592966199298,0.629430098244853,0.348978822450116,0.681326846374637,0.0172045912291419,-0.246967568952718,0.114135298301277,3.47201443332886,0.407385841285811,57
leafarea,leafstruc,0.133341519128448,0.110474248478525,0.106337024359798,0.114763910046236,0.720574273241371,0.51749268858628,0.50143395856479,0.493155504918324,-0.297248880928904,0.346817693483609,1558585.55326512,1.07095932611515,58
leafarea,leafstruc,0.0882323866952193,0.127973238735324,0.0284958366129176,0.768625555967987,0.600717576705164,0.209381786211317,0.55782798779655,0.0120290627020401,-0.183476053586371,0.2708124077014,17.6702873033536,0.41441802360163,59
