trait,disc.trait,alpha1,alpha2,alpha3,alpha4,sigma1,sigma2,sigma3,sigma4,theta1,theta2,theta3,theta4,simmap
stemarea,app,3.08910532555505,0.00274314067595203,3.12456963254739e-07,NA,0.403111131113937,0.403111131113937,0.403111131113937,NA,-2.26643826410406,4.94065645841247e-323,-9.62091808851253e-317,NA,27
stemarea,app,0.0670319305643378,0.0653345903064527,0.0557534545089472,NA,0.52316931734472,0.381611553772027,0.0952948158106681,NA,-1.44391204094979,5.48299266598009,-0.352820611140964,NA,28
stemarea,app,0.168809603812324,0.116880244927131,0.00771702200720661,NA,0.871033518776202,0.830340686076281,0.7425728903341,NA,-1.47136904399415,5.50547870732293,0.716489712966215,NA,29
stemarea,app,0.142236942016107,0.0998621998215601,4.42807776120721e-08,NA,0.736958234973109,0.927409805189179,1.00000000000074e-09,NA,-1.47473277888748,4.27257223540986,2612881.9660062,NA,30
stemarea,app,0.831933292888345,1.03290081670701,7.38835196272493e-07,NA,4.09166885367268,0.799799678758081,1e-09,NA,-1.54531641235721,2.64578759609801,-7.96865552773452e-10,NA,31
stemarea,app,0.0879019975761326,0.082033741528046,0.0635683822453774,NA,0.636331847797058,0.44240325197713,0.0592890116288398,NA,-1.53390536874103,5.37104170691062,5248394.40372835,NA,32
stemarea,app,0.0631283044824485,0.0327618329171599,0.0317197621634189,NA,0.491452487271381,0.429961295666063,0.00497474962503519,NA,-1.66923874510461,15.6239921911594,-4.35516380975938,NA,33
stemarea,app,1.91703064277624,0.023599171872311,5.43889262352315e-08,NA,0.45758612633639,0.45758612633639,0.45758612633639,NA,-3.09433308143294,4.62443054894682e-313,4.50938063808934e-307,NA,34
stemarea,app,0.0640493621125143,0.0581175550757822,0.0518443992860868,NA,0.552419359676569,0.411903900818223,0.0148549886480691,NA,-1.60005560049109,6.31561898764911,16521.3369120555,NA,35
stemarea,app,2.8447150094386,0.0500161036593132,2.23727424875377e-09,NA,0.310673319079999,0.310673319079999,0.310673319079999,NA,-1.65348779871766,0,0,NA,36
stemarea,app,0.0777069671231899,0.0622802255735191,0.024653616383339,NA,0.601104941445339,0.453965548309857,0.03652946340706,NA,-1.49805686897396,6.39787672183071,8.1027124014349,NA,37
stemarea,app,0.158637358418017,0.0147728914239346,0.000108655154595648,NA,0.876853838949226,2.10261755659506,1e-09,NA,-1.3123183459292,60.3960903491122,1930480.22570823,NA,38
stemarea,app,3.91340625004025,2.67993543980643e-05,1.35907407979737e-07,NA,0.0143435607884194,0.0143435607884194,0.0143435607884194,NA,-2.86239408076568,0,0,NA,39
stemarea,app,0.105519949172284,0.068585055521988,0.000460681808693286,NA,0.623230601514189,0.738286139532577,1.00000000000095e-09,NA,-1.35762714483115,5.28290245222556,-0.000123783447324921,NA,40
stemarea,app,0.194342278523842,0.033925238437431,0.000100994443056659,NA,1.05143944834664,2.97098091501242,1.00000448478357e-09,NA,-1.26409141135359,33.2669217910727,-0.00288313003038231,NA,41
stemarea,app,0.159754897856858,0.19707950151966,8.14933384448582e-06,NA,0.886139299615092,0.334007529473522,1e-09,NA,-1.26142176543658,3.08796387609373,-7508796.58138286,NA,42
stemarea,app,0.178458756822992,0.150137201909639,0.00924394731943738,NA,0.83478903390005,1.05344324299037,1.00000000000037e-09,NA,-1.4785877038005,3.66352344836306,3565831.17574178,NA,43
stemarea,app,3.47123877065819,0.000369929599195613,2.83568909804475e-06,NA,1.32089145472541e-09,6.01018539312246e-05,6.55834867136349e-09,NA,0.834737482746552,0,0,NA,44
stemarea,app,0.0857175667403817,0.0868839451573167,0.0800342943629453,NA,0.59824772984271,0.577286481218735,0.0216255313389877,NA,-1.68748494360587,3.77691431677055,-0.26208610300234,NA,45
stemarea,app,2.74488449693387,0.0209052170079605,0.000978503199295668,NA,4.36421370490128,4.36421370490128,4.36421370490128,NA,-2.84256593942155,0,0,NA,46
stemarea,app,0.045241942444999,0.0402175059229501,0.035156855630627,NA,0.491599719839073,0.34647326712612,0.0301721735680226,NA,-0.997707523196303,8.66586677050968,-763228.80035645,NA,47
stemarea,app,0.281559899711287,0.225668747412465,4.65519911085596e-07,NA,1.39138866621432,1.34505017339876,1e-09,NA,-1.62472717806639,3.33835764016001,-4.16795285810709e-06,NA,48
stemarea,app,0.122928278966837,0.102535495813893,0.0234288049032256,NA,0.605943317138623,0.588502530904792,0.562260147652206,NA,-1.57019074747283,4.95720970044214,7681799.102056,NA,49
stemarea,app,0.0800710757231235,0.0782501139394358,0.029679584912576,NA,0.522514897768703,0.551575939234759,0.193243498763054,NA,-1.21276063558446,4.42437660339581,-3358510.53821937,NA,50
stemarea,app,2.99947495374832,0.0349280780699708,8.46285122772002e-09,NA,0.303577493387578,0.213977009239709,1.15568191435191e-09,NA,-2.62235875471891,1.62935981188811e-291,1.63529367859747e-293,NA,51
stemarea,app,0.122137897648625,0.127784151042253,8.81531405494919e-05,NA,0.586739562006299,0.485014497083219,0.0228976749330943,NA,-1.48582641865201,3.52079521378895,-3069488.4283077,NA,52
stemarea,app,3.12372014337253,0.0331781441726792,4.35400535423404e-09,NA,0.280613025911808,0.331865356521207,1.20936531362805e-09,NA,-2.11302411131471,0,0,NA,53
stemarea,app,0.0706941461471198,0.0702455485334416,0.0365498415833952,NA,0.52776583105809,0.481117305550639,0.0271827841507892,NA,-1.53745980312501,4.98266455133702,7022413.90376504,NA,54
stemarea,app,2.72031378644371,0.0183049588052783,2.87312510846118e-08,NA,0.312537822085616,0.312537822085616,0.312537822085616,NA,-2.4858944087093,0,0,NA,55
stemarea,app,0.0436525060382246,0.00369322421481087,0.00369094173496484,NA,0.436898567847388,0.392191135425364,0.00991078150553491,NA,-1.68105529210818,34290109.0329394,-4665649.84831582,NA,56
stemarea,app,0.0728363588909848,0.0953087878567634,0.07427899461864,NA,0.54663916508551,0.342392335592217,0.162543459894848,NA,-1.15783828906681,5.01236942757219,-1103363.74621459,NA,57
stemarea,app,6.66004335507825,0.0335664473431453,1.46596884359007e-08,NA,0.389785464929867,0.389785464929867,0.389785464929867,NA,-2.04611788129717,0,0,NA,58
stemarea,app,1.46786886898233,9.1815907519214e-08,0.00153428673700154,NA,98.579932315215,0.0766378539049748,0.0116853838628014,NA,-0.993755137716716,-8.37593703165007e-14,-1.00150846721073e-10,NA,59
stemarea,app,0.0948311876831164,0.111153046542921,0.00236026384989403,NA,0.559640843720032,0.426101227699651,0.186229465626579,NA,-1.17699223041632,3.81326712107116,-2948852.93800823,NA,60
stemarea,app,1.38751332118584,5.31496650796955e-05,6.94272438726342e-09,NA,0.418961297562334,0.521954101672537,1.0444741935705e-09,NA,1.1997805589148,-22931795.566586,-325.327100156248,NA,61
stemarea,app,0.0664290214921177,0.0506239723956524,0.0420518775866911,NA,0.545305258504074,0.317726364357027,0.00996795707895739,NA,-1.50102027114148,10.8225922498799,0.623428841052578,NA,62
stemarea,app,0.112716149574313,0.0449629343581451,0.00036605300642618,NA,0.660452330769498,0.773624190494989,1.00000000000081e-09,NA,-1.24989455006238,11.1197767144116,473126.016553156,NA,63
stemarea,app,4.7021404813166,0.902601324602972,9.47253977530363e-06,NA,4.86843401563498,0.369640236450036,1e-09,NA,1.08419171684807,0,0,NA,64
stemarea,app,0.0467753149893028,0.0408007277060081,0.0307804453673403,NA,0.471382914618913,0.406499451499596,0.00693842900637902,NA,-1.4287256670712,8.13012054769449,626491.805304345,NA,65
stemarea,app,0.0822088623134268,0.0903409857026411,0.00026901839481579,NA,0.501112782800881,0.488512263947052,0.02248652562459,NA,-1.33392212980569,3.742921132766,-3431045.96021248,NA,66
stemarea,app,2.44053719225479,5.53298798658829e-05,1e-09,NA,1.01915197638611e-09,1.01915197638611e-09,1.01915197638611e-09,NA,-1.55897163788099,0,0,NA,67
stemarea,app,3.38494446696946,0.0017869869569985,0.00180494876651074,NA,0.133416630762791,0.133416630762791,0.133416630762791,NA,-3.09699953174367,0,0,NA,68
stemarea,app,0.26304089904712,0.0634211250606657,2.81430937024758e-06,NA,1.20676081271823,7.78793021786734,1e-09,NA,-1.51708926042959,18.8170402766847,-8.63869251132025e-05,NA,69
stemarea,app,2.01333457951424,0.0184711925229504,5.03471982405179e-08,NA,0.229737564982282,0.229737564982282,0.229737564982282,NA,-3.09477357402106,8.15695149022523e-13,6.35487057150342e-20,NA,70
stemarea,app,0.0403760491267315,0.036096372518099,0.0215136506251281,NA,0.53643430595008,0.336999134882712,0.00585248630620274,NA,-1.29339349812776,8.8725623789069,-3950384.69659172,NA,71
stemarea,app,0.053622563778143,0.0424117149820522,0.0392191134530809,NA,0.433092652919097,0.376776539042168,0.303813045609991,NA,-1.5640339606265,9.0545519980793,-2.02822891937028,NA,72
stemarea,app,0.256432065013997,9.52649732425471e-07,0.0922312503003905,NA,1.10295670336646,1.00000000000006e-09,4.0679073894116,NA,-1.4999323332069,-5.18433204770853e-06,8.29196317895645,NA,73
stemarea,app,0.0857655282183873,0.117411239954989,0.0016804217815367,NA,0.531234853415346,0.262716561556543,0.0249583360365248,NA,-1.39865350244645,3.96205591997192,12962371.5392836,NA,74
stemarea,app,0.0722347446276234,0.0622598863965826,0.0643910207696289,NA,0.479931910889466,0.452836211896984,0.365295987933333,NA,-1.1268027363591,6.67926310981545,-1.83631016785651,NA,75
stemarea,app,0.183951052853946,0.139334409331411,1.45549508130512e-05,NA,0.880335241588161,0.889179665370606,1e-09,NA,-1.52092002765249,4.29595206264859,6263324.77233341,NA,76
stemarea,app,4.39945036465896,0.0897237323722246,8.89203331746749e-09,NA,1e-09,1.17757244966689e-09,1.17757244966689e-09,NA,1.08385588424185,0,0,NA,77
stemarea,app,1.09019693041366,1.16865283337528,8.96824381306634e-09,NA,6.35128573683517,2.7583548259223,1.56501998956429e-09,NA,-1.45313088495412,2.51752618992426,-1.83860034363953e-13,NA,78
stemarea,app,2.71909472829849,0.0457577281114817,4.91080681605186e-08,NA,0.182547511451063,0.184825113086548,1.19702215047192e-09,NA,-3.09478138009909,0,0,NA,79
stemarea,app,0.0711928465713848,0.0774060175635204,0.0552637855185403,NA,0.523805720337659,0.297437504814329,0.0259227300168595,NA,-1.61885130776517,6.18458489821005,-0.367372373530669,NA,80
stemarea,app,0.0555825932028953,0.0566670836882152,0.057675046131677,NA,0.500513452007754,0.0060456905538901,0.347253647685743,NA,-2.12553237228651,310.111955009903,6.04227094571368,NA,81
stemarea,app,0.166841155928425,0.140365299003259,0.000401620505489433,NA,0.741601790148758,0.645858631064873,0.563704162010433,NA,-1.3978840745619,4.16038770214053,-0.00653228353567179,NA,82
stemarea,app,0.106896054507437,0.0372763370082404,0.000169432641135244,NA,0.632762111072796,0.857805513055685,1e-09,NA,-1.26570961602258,11.4545917779836,829202.659531366,NA,83
stemarea,app,0.129583567515845,0.0396184062036465,6.61947156130579e-08,NA,0.9060667876186,1.22746145776945,1e-09,NA,-1.2499774216975,14.7464640777929,1737904.6383044,NA,84
stemarea,app,5.70396599579034,0.899927316733372,7.90353184835363e-08,NA,1.96357252377612,0.946599728028359,1.10344816210965e-09,NA,-3.09478271801151,0,0,NA,85
stemarea,app,0.0581706398669899,0.0451928600821394,0.0384327667673497,NA,0.546970855135703,0.497719638306647,0.00939789560248805,NA,-1.26470959238686,7.30107992136461,3880215.06410028,NA,86
stemarea,app,1.24016664694519,5.94117695254287e-09,2.89067783946033e-08,NA,11.4495755328805,1.00055622195704e-09,1.00998177048851e-09,NA,-1.12994244816063,-1.47740773205733e-12,-6.40355757686136e-11,NA,87
stemarea,app,0.0846940939014917,0.0623026623607465,0.0274655678324549,NA,0.585450063480968,0.476055164267219,0.0160891477505957,NA,-1.61633321151462,6.45996002172592,22725.0532086643,NA,88
stemarea,app,0.0603547842589948,0.0716278089302431,0.0140154415270753,NA,0.501810649901534,0.360175676180595,0.0182240583880999,NA,-1.3237857033631,5.61342601895553,-5236818.4955854,NA,89
stemarea,app,0.152337394780997,0.0907945322162448,0.00064615453544076,NA,0.704832582122006,1.04873172909464,1.00000000000025e-09,NA,-1.57781321926519,3.9854785414009,984819.05937079,NA,90
stemarea,app,0.0869333947194966,0.0743221495052826,0.0716808755314166,NA,0.653690425733953,0.356236250073259,0.0518092265560947,NA,-1.25627307646517,6.65000991886642,-494610.851058125,NA,91
stemarea,app,2.94071621137119,0.0368288858954992,8.89203331746749e-09,NA,0.319482001016915,0.661055230679719,1.19726144799924e-09,NA,-3.08052915511004,0,0,NA,92
stemarea,app,4.24463235085975,0.000369739773913855,0.179344714191472,NA,0.111765116627576,0.111765116627576,0.111765116627576,NA,-2.02555108636289,0,0,NA,93
stemarea,app,3.41675731212616,0.0246600857045447,2.98803633616435e-09,NA,0.315533345073839,0.466134168137633,1.74866984637833e-09,NA,-3.09478271746595,0,0,NA,94
stemarea,app,0.857825939361601,1.0166095706015,4.41725568964031e-07,NA,3.13476349554281,0.458504407582765,1e-09,NA,-1.36235518979841,2.64769298705842,-7.93751879831804e-10,NA,95
stemarea,app,0.0560006877394666,0.0524591694203467,0.0495493024261699,NA,0.493390249927323,0.270424980789444,0.0597508690889323,NA,-1.28046364124504,8.7565189209315,-2.04743525984917,NA,96
stemarea,app,0.0900746652343746,0.0849019485162054,0.0019804695074928,NA,0.634909866333976,0.314998987087021,0.0285518235636473,NA,-1.37862087480719,5.05458876465567,19244.6643249637,NA,97
stemarea,app,1.24873800280455,1.29533842062337,1.09443599632753e-09,NA,1.67611547907089,1.67611547907089,1.67611547907089,NA,-1.40342713065839,2.58196277939205,-1.67180449586016e-16,NA,98
stemarea,app,0.058108495742847,0.042506649597442,0.0291491785472184,NA,0.448860347684906,0.436663170426355,0.372535689996763,NA,-1.46178539378149,7.03982233022758,-4667932.54597924,NA,99
stemarea,app,3.77160849792126,0.540533148899248,2.52102763387743e-08,NA,2.50178445504978,4.20557677754245,1.42561220018588e-09,NA,-3.02174099704941,-6.36283042119384e-136,-2.50781525497682e-145,NA,100
leafarea,app,0.198814554910128,0.202483421624805,0.201962883030425,NA,1.40489973483518,0.828729327519927,0.152403056204131,NA,-0.347674643581981,1.07242926589182,-0.272932742100584,NA,1
leafarea,app,1.13590718594391,1.18943788538714,1.14952438482581e-09,NA,2.25982515321364,2.25982515321364,2.25982515321364,NA,-0.48582967980412,1.02757861674712,-7.38385194595306e-14,NA,2
leafarea,app,0.725280722183087,0.808079839436615,1.99849220085025e-08,NA,8.35848377659242,1.9072914736129,1.01908754198792e-09,NA,-0.306841132404048,0.943565321186258,8.88496513585601e-14,NA,3
leafarea,app,3.56194593027986,0.00832864007584021,6.77331041601613e-07,NA,0.0474793634253151,0.0474793634253151,0.0474793634253151,NA,-0.0562110753942176,0,0,NA,4
leafarea,app,3.10902898997504,0.00190566756833491,1.35311778709151e-07,NA,0.753375498102403,0.297046273348477,1.39723370200464e-09,NA,-0.605707494839613,2.89411045194669e-48,2.20979424794357e-53,NA,5
leafarea,app,0.393512836088446,0.387877730972026,0.38745031004819,NA,2.41154378577833,1.5463363821109,0.628279066016764,NA,-0.381436670928639,1.10932925898811,-0.050171491902792,NA,6
leafarea,app,0.204931471037946,0.197925153841072,0.191066822429585,NA,1.33625686768687,0.810897564200745,0.206127605505856,NA,-0.416101714455499,1.20358907794884,-0.173104915197577,NA,7
leafarea,app,0.232221265715225,0.222399599688724,0.209927866717525,NA,1.54693094793851,0.986568121761325,0.42631978615702,NA,-0.258475424946705,1.22676553138472,-0.228214383802422,NA,8
leafarea,app,1.36842453407921,1.36189024566795,1.00719681143427e-09,NA,2.82806241317012,2.82806241317012,2.82806241317012,NA,-0.33451591418544,1.00734447006992,1.0590034353027e-17,NA,9
leafarea,app,4.42269734880796,7.67347271315127e-08,0.0593136631758685,NA,11.9111615889451,3.76891103157571e-08,1.81021778655243e-05,NA,-1.07893796472139,0,0,NA,10
leafarea,app,0.83591229759992,0.826210852508242,1.41999433485229e-08,NA,5.54686230525398,1.57934369680079,1.00028184039386e-09,NA,-0.326289129353319,0.83705953044835,-3.75104367453884e-12,NA,11
leafarea,app,0.220885001628039,0.234199271521228,0.246414284524016,NA,1.57911284901911,0.627915265419784,0.0863104210777507,NA,-0.315666871774948,1.37372423680891,-0.331842106182011,NA,12
leafarea,app,3.51542747527065,0.0467329333022953,0.0057721880547896,NA,0.146301551369446,0.146301551369446,0.146301551369446,NA,1.72995837093653,0,0,NA,13
leafarea,app,3.18679635478805,1.25924256350731,3.59614684661427e-08,NA,8.59462324780529,0.121570774753411,1.88398024689914e-09,NA,-0.0234021341089805,-329153275.706965,1.54762033652622e-05,NA,14
leafarea,app,0.149659255474147,0.229683256464755,0.151796523669406,NA,1.06492464351622,0.273688826624738,0.0801171676713486,NA,-0.143511280636373,1.32809963760829,-0.805395094826369,NA,15
leafarea,app,3.94125086985237,0.0302025936578472,0.00849216482188489,NA,0.429032952950003,46.6726971107079,3.84907191238144e-09,NA,-0.603648388242482,0,0,NA,16
leafarea,app,2.27181872254186,0.00153097993852987,3.71618115564297e-08,NA,5.06240138589402,5.06240138589402,5.06240138589402,NA,-0.30782440178847,-3.3347372807979e-11,-1.61488042338522e-16,NA,17
leafarea,app,0.946393997398454,1.02223671910284,7.95994951891525e-08,NA,2.00433553760694,1.07064097070559,1.018337593824e-09,NA,-0.524557239552577,0.948763107808839,-9.46133179184955e-11,NA,18
leafarea,app,2.18730721112893,1.13937618634761e-07,1.22801027188209e-05,NA,1.04836568017846e-09,1.04836568017846e-09,1.04836568017846e-09,NA,-0.00962952395238084,0,0,NA,19
leafarea,app,0.188842850893752,0.1753575325795,0.152306520150869,NA,1.2143720213882,0.851839045539195,0.324154073756382,NA,-0.201008358177641,1.32494333753361,-0.969483648037389,NA,20
leafarea,app,3.20627592085106,0.00349566935157586,2.87318021333947e-07,NA,0.0298160422974271,0.0298160422974271,0.0298160422974271,NA,-0.612816237741583,0,0,NA,21
leafarea,app,1.9160721484184,0.0584231634289999,6.38246995707446e-07,NA,0.146650887623183,0.146650887623183,0.146650887623183,NA,0.286526677144796,-1.74786009390163e-07,4.05819699704309e-13,NA,22
leafarea,app,0.183682321359886,0.182450692079228,0.182097107652757,NA,1.30123963631016,0.756424189733464,0.0792525002496155,NA,-0.301628033242578,1.41682117295618,-0.23853356272322,NA,23
leafarea,app,0.151864643640888,0.148609183116042,0.126598980626426,NA,1.08672055920438,0.645257383038607,0.163883265570895,NA,-0.188834119906092,1.5108234753008,-0.168080786826096,NA,24
leafarea,app,6.12244536989399,2.00658092179932,1.09204133959373e-09,NA,2.9317651334482,2.9317651334482,2.9317651334482,NA,-0.419343715142304,0,0,NA,25
leafarea,app,0.377494990906492,0.377441900878279,0.376003060319649,NA,2.25478905287001,1.56827801343273,0.27884133780905,NA,-0.323511817204201,1.02485104354452,-0.332455778466997,NA,26
leafarea,app,7.17370268635649,1.30528920726412,3.44828297578332e-08,NA,0.746879096449552,1.62236387300247,1.79399340635796e-09,NA,2.19803561889281,0,0,NA,27
leafarea,app,0.159994014092563,0.158663383470993,0.165304122236202,NA,1.13663053817334,0.624442034086506,0.0954453661210905,NA,-0.348718472381142,1.36267358370405,-0.100901988970897,NA,28
leafarea,app,0.180651283517837,0.199219979528557,0.164762284919594,NA,1.28978245798488,0.50182234690164,0.326871542159171,NA,-0.47203093813146,1.72056836296747,-0.179084767928462,NA,29
leafarea,app,1.79711974674373,1.00361391022643,1.00000543933644e-09,NA,2.48819004465331,2.48819004465331,2.48819004465331,NA,322.802200877956,90205390.0254317,0.00749597278460537,NA,30
leafarea,app,2.87561357731561,1.02387508074399,1e-09,NA,5.28146174036627,5.28146174036627,5.28146174036627,NA,-1.4092168644504,2.86603898745206e-311,-1.95304149801045e-320,NA,31
leafarea,app,0.149397304860175,0.285484807594145,0.237238992587095,NA,1.23702716877947,0.109507770089009,0.0153410552326462,NA,-0.336210662337632,1.33111158846304,0.0141602717526388,NA,32
leafarea,app,0.144472543608948,0.139452747939332,0.14019320209936,NA,1.11279834982311,0.599767780141033,0.0518873798174021,NA,-0.344757182893161,1.33102261459967,-0.582761305854773,NA,33
leafarea,app,4.71623601224533,1.14932142884932,1.26778147897847e-09,NA,2.43139997953646,2.43139997953646,2.43139997953646,NA,-1.51255178324914,0,0,NA,34
leafarea,app,3.97490639917589,0.0712675263795262,0.0117159319179404,NA,0.801302906572093,0.801302906572093,0.801302906572093,NA,-1.53824249608111,0,0,NA,35
leafarea,app,2.80825744162043,0.0467595576569501,0.00261401357501891,NA,0.583950446987449,0.583950446987449,0.583950446987449,NA,-0.00947537726775619,0,0,NA,36
leafarea,app,2.33284845079902,0.000646982183880219,2.91583793590859e-09,NA,0.864578920239873,0.864578920239873,0.864578920239873,NA,-1.0746055223123,0,0,NA,37
leafarea,app,2.35624650613324,0.325857081270473,1.60399756926374e-09,NA,4.33097440695566,4.33097440695566,4.33097440695566,NA,-1.53824252987184,2.21414271791413e-14,3.14706741588593e-23,NA,38
leafarea,app,0.630888527034634,0.682920684973047,0.00017625541653569,NA,2.87750307219632,1.12179645700121,1.00161211140629e-09,NA,-0.51787477148571,1.03725647619287,-0.00015050348980465,NA,39
leafarea,app,1.72813181651322,0.821410630175557,3.20154461923036e-08,NA,2.80862442918466,2.13257206557242,1.01543115956793e-09,NA,-0.0773803727367805,1743.34863340495,-6.16789324624618e-11,NA,40
leafarea,app,0.836491321898338,1.23298087432296,4.03924697949611e-08,NA,1.97147952514909,0.0135162177505877,1.01199803373004e-09,NA,-0.38835000307596,0.866045876071813,-7.87212290842165e-13,NA,41
leafarea,app,3.38972606732074,0.0605049945876131,1.66957188553431e-07,NA,0.00359397979486404,0.0215283207297715,1.06901217738024e-09,NA,-1.27367430335945,0,0,NA,42
leafarea,app,1.87260832403704,1.8297450768582,1.01140474408812e-09,NA,3.85312707601785,3.85312707601785,3.85312707601785,NA,-0.46376723915564,0.913913556743507,4.27793172553476e-17,NA,43
leafarea,app,3.22584544018548,3.73906923978168e-05,4.85685322116155e-08,NA,1e-09,1e-09,1e-09,NA,-1.53769879947009,0,0,NA,44
leafarea,app,0.204136708980821,0.209803415373734,0.211065142742093,NA,1.39403067314889,0.835612400592102,0.065751567182786,NA,-0.462884653836192,1.12304798338749,-0.0701338426756348,NA,45
leafarea,app,0.154250353031546,0.15416173508233,0.149690483781787,NA,1.15684535507471,0.621056261014025,0.101041263526174,NA,-0.304992030482943,1.47803439510224,-0.702265473717242,NA,46
leafarea,app,0.183689632449107,0.153486983118594,0.123953288620197,NA,1.1350591774613,0.92472462402875,0.587391545332745,NA,-0.178747733338234,1.46925696327911,-0.445745062058362,NA,47
leafarea,app,3.06596035582284,0.735145715649407,1.09962092731138e-09,NA,3.12853138594746,3.12853138594746,3.12853138594746,NA,-0.589180349663849,0,0,NA,48
leafarea,app,7.1126271187735,2.0836709982721,1.2162006341889e-09,NA,2.26733282198337,2.26733282198337,2.26733282198337,NA,-1.53824265595229,0,0,NA,49
