trait,disc.trait,alpha1,alpha2,alpha3,alpha4,sigma1,sigma2,sigma3,sigma4,theta1,theta2,theta3,theta4,simmap
stemarea,app,0.0877141279578934,0.0898061152551178,0.0871158150997675,NA,0.587146297120319,0.28980515197469,0.000919985844559901,NA,-1.68059750217282,5.35072756900348,2.50052797080977,NA,11
stemarea,app,2.8299584547159,5.04900081167898e-06,3.4705641773182e-09,NA,0.437639544027347,0.421531214118158,1.43654782103992e-09,NA,-3.08188628186047,0,0,NA,12
stemarea,app,0.172998641302708,0.0271678155003444,6.12798422218486e-05,NA,0.887086675502467,2.05747766511606,1.0000000000001e-09,NA,-1.53535627417233,24.9190725505889,-15642.4104683993,NA,13
stemarea,app,0.93481187398198,0.00255818839603422,0.000261642912880936,NA,3.19181693040363,1.00376141729982e-09,4.71117354114264e-09,NA,-1.11260631612987,297857.654537061,-305178.097401378,NA,14
stemarea,app,0.0919445186049378,0.0553123964665282,0.00523581060154605,NA,0.668959870549518,0.585338892237183,1e-09,NA,-1.27407313909832,6.23226435421606,11828879.9223106,NA,15
stemarea,app,0.111620996058691,0.0302802155072031,0.000159767010687792,NA,0.686740983213807,0.827061222178828,1e-09,NA,-1.09565529590509,15.4059302905456,-2578393.86079527,NA,16
stemarea,app,0.27562017137673,0.283014101303584,1.26561699363514e-07,NA,1.14422939272148,1.16532162845279,1e-09,NA,-1.45379021354246,2.64303821631961,2147489.93834473,NA,17
stemarea,app,0.455128387602468,0.36742084437693,1.50378878158731e-07,NA,1.67049431107695,3.4687156310476,1.01923977694555e-09,NA,-1.60580479697707,2.91553704577079,-2.60848870547403e-09,NA,18
stemarea,app,0.179057248841003,0.101360013718915,2.32137759205022e-05,NA,1.22578321042341,0.960050836233921,1e-09,NA,-1.18368742682533,5.97509182067677,-0.000581933604604022,NA,19
stemarea,app,0.0813879495259849,0.0664497035095371,0.0303847221827331,NA,0.529842804098692,0.493073461211703,0.281111323404516,NA,-1.12754190045012,7.56136652116756,923267.369116989,NA,20
stemarea,app,0.0857874177747101,0.0950821382643583,0.00938495334458934,NA,0.553581166612585,0.528191130427587,1.00000000000061e-09,NA,-1.26615948267729,3.93309845540272,12851260.3965861,NA,21
stemarea,app,0.107697036736494,0.0619156114618232,0.0105937227190325,NA,0.69235322076701,0.77145218031504,0.149152863694012,NA,-1.16543172485078,6.89802323736648,327213.590027088,NA,22
stemarea,app,0.114229572345152,0.0507187610309678,5.33702206411283e-05,NA,0.704461496565807,0.839428474704843,1.00000000000041e-09,NA,-1.25130311809193,7.77849433923715,-8359442.94660771,NA,23
stemarea,app,3.82033296610054,3.89553640747081e-05,1.24059006254211e-08,NA,0.318884736265508,0.635430252216693,1.41057878687129e-09,NA,-2.20740232000115,0,0,NA,24
stemarea,app,3.33235418081549,0.00652984037811999,3.28893372748307e-09,NA,0.000257116975317463,0.000257116975317463,0.000257116975317463,NA,-3.06308122730268,0,0,NA,25
stemarea,app,3.64440599276323,0.00890728676804711,1.01036120337768e-08,NA,1.67869791711912e-05,6.19181249442758e-08,2.65612737585142e-09,NA,-1.82423617902362,0,0,NA,26
stemarea,app,3.68758240558733,5.82598719743086e-05,2.46142592634632e-08,NA,2.56307045586492,2.56307045586492,2.56307045586492,NA,-1.90252480372327,0,0,NA,27
stemarea,app,0.289082173255921,0.238199548883605,4.33222146740925e-06,NA,1.38944246671122,2.33667887500922,1e-09,NA,-1.39427408246473,2.89094314395468,4545932.74533659,NA,28
stemarea,app,3.72362990972193,7.61874925295621e-05,1.17500717338284e-09,NA,1.24372423569343e-09,80.4036756140287,1.59108742813275e-09,NA,0.251093890249981,0,0,NA,29
stemarea,app,3.301324033717,0.206366948229092,2.87191157508823e-08,NA,0.142529019683504,0.0515902417101897,1.35484702148682e-09,NA,0.251093898166814,0,0,NA,30
stemarea,app,0.0648595562146305,0.0667593981757415,0.0636366693942299,NA,0.568409470087075,0.252377525163855,0.053877818545322,NA,-1.42138541522449,7.25989429698716,-0.53062717595253,NA,31
stemarea,app,0.0554899059567567,0.0447900331800832,0.0452380237588243,NA,0.551254932935852,0.375480955680915,0.00095294509721456,NA,-1.2330924541536,9126542.41598433,13.2499928611073,NA,32
stemarea,app,0.118136235477583,0.000962240960832036,0.000962208643235149,NA,0.628107201904328,1.02370841543993,1.00000000000021e-09,NA,-1.31752266175044,7817392.49591459,1059626.93721965,NA,33
stemarea,app,0.0546289868151268,0.0766963324604744,0.00472316935570745,NA,0.466104471433644,0.404247835310698,0.032138184408032,NA,-1.28239259858759,4.50441566078556,13801029.157702,NA,34
stemarea,app,0.0547689906025688,0.0434739961178169,0.0414634059584901,NA,0.433922948436222,0.411540378942228,0.370823611155004,NA,-1.56332115450646,6.99253785873721,-1.49792781867955,NA,35
stemarea,app,2.82695355520132,0.00516122463013475,1e-09,NA,0.0775425412459406,0.370396464139095,1.05117315549117e-09,NA,-1.8817857350964,0,0,NA,36
stemarea,app,0.99729544160149,1.16810333945416,5.67072482820519e-07,NA,2.12537807852472,0.474993329021725,1.78527073597492e-09,NA,-1.1207557086555,2.66376192804436,-2.57355870088286e-12,NA,37
stemarea,app,0.116506179377767,0.00808246847425546,0.000743851564268853,NA,0.638052585511382,1.18242428613603,0.00600295372613393,NA,-1.45929760516558,148.956415576179,12649739.1355291,NA,38
stemarea,app,0.0506658744293477,0.032647324383339,0.0279786477004766,NA,0.498361260840004,0.381479340089724,0.00096695259144685,NA,-1.25068159228631,16.2575986146189,-1354220.65617854,NA,39
stemarea,app,0.0723315778915637,0.0607143019159458,0.0421244168491733,NA,0.696813179021022,0.423314633306925,0.0014590647188896,NA,-1.29935728261319,6.79790338022482,4817867.73071367,NA,40
stemarea,app,0.501500647697283,0.459460946786098,1.25149971220452e-07,NA,1.75873473121041,4.40844527010348,1.02984136647828e-09,NA,-1.41221752965462,2.47476331858381,2.54209916027439e-13,NA,41
stemarea,app,2.39163672656973,4.73788694011212e-08,1.4552585857255e-08,NA,0.246866005876556,0.177650941091396,2.37106081320205e-09,NA,-3.08188624006208,0,0,NA,42
stemarea,app,0.155494281164405,0.140467842377577,1.08076427362313e-05,NA,0.762165633303887,0.520307822574334,1e-09,NA,-1.399618734808,4.51905207708559,13896466.7574672,NA,43
stemarea,app,0.497857891072345,0.381023463045829,2.94168526936423e-07,NA,2.44905656518246,5.39030990846228,1.00001705649798e-09,NA,-1.42228778378097,3.11760973626164,-6.7775774757064e-09,NA,44
stemarea,app,0.567672755702654,0.609110352970648,3.25393939226041e-09,NA,1.46544390635273,1.13235815521176,1.0417990280065e-09,NA,-1.40128482469283,2.49980877009855,-1.09540462155561e-11,NA,45
stemarea,app,0.0620094150370482,0.0553948227534029,0.0529956701557835,NA,0.539871905518153,0.347326729394144,0.231759385531551,NA,-1.15701306787879,8.05839311220676,-1.45881614793085,NA,46
stemarea,app,3.97173057783877,0.113176315521008,0.063964749989535,NA,1.45296319840988,1.45296319840988,1.45296319840988,NA,0.342792513493113,0,0,NA,47
stemarea,app,0.636398078839299,0.85206368594396,2.73386805943966e-07,NA,3.28301561017919,0.441326757781942,1.02814833787561e-09,NA,-1.59678945103394,2.61854218779954,-9.62445413489292e-11,NA,48
stemarea,app,0.258731331883881,0.144920484810487,3.30336577054005e-06,NA,1.36950121962644,3.39489030831328,1e-09,NA,-1.62342339099949,5.52495179304537,-0.000188678664874625,NA,49
stemarea,app,0.129853589602586,0.0935087696400862,8.55568378448982e-07,NA,0.817812134385247,0.525646867747256,1.00000002098336e-09,NA,-1.424882030502,6.10295980307808,12142010.3131407,NA,50
stemarea,app,0.1000230111739,0.0917961764544361,0.0972945914190595,NA,0.708547148085234,0.902987779207776,0.130361813738006,NA,-1.59512245137905,4.83143859894869,0.114294501087116,NA,51
stemarea,app,3.4987874036942,0.018829879757804,1.66715504666778e-09,NA,0.244178264076186,0.244178264076186,0.244178264076186,NA,-1.82352067704664,0,0,NA,52
stemarea,app,3.40890484172286,0.00862671603676196,6.90828593619521e-08,NA,7.99638060054384,7.99638060054384,7.99638060054384,NA,-3.08188690469463,0,0,NA,53
stemarea,app,0.0901140278701187,0.0419863530675998,0.0355219885647041,NA,0.609917501054689,0.640898476318221,1.00000000000037e-09,NA,-1.34230888578313,29.0932940062886,584824.55587058,NA,54
stemarea,app,3.57935467883423,0.0650517364422614,9.50778698923936e-07,NA,0.0124644996818642,0.0124644996818642,0.0124644996818642,NA,-1.85097319858064,0,0,NA,55
stemarea,app,3.64515049084775,0.0651872263216535,1.46291148912538e-09,NA,0.415682129254818,0.100030790750963,1.30031474819466e-09,NA,0.0315312449047611,0,0,NA,56
stemarea,app,0.100451897488462,0.00199573365290208,0.00199554486940108,NA,0.595775244553524,0.650580193217522,1e-09,NA,-1.21411979981337,3046224.33767449,25331231.54774,NA,57
stemarea,app,0.18141195721054,0.122125403660586,4.24057259886228e-06,NA,0.926746638886012,1.27761849886132,1e-09,NA,-1.31139274157757,3.61148915175839,-9621378.38882018,NA,58
stemarea,app,0.080021436955689,0.0714843834123865,0.0708565346763556,NA,0.49593656346286,0.471693828279407,0.435423746481187,NA,-1.5056519789118,5.18726699015549,0.278044675722005,NA,59
stemarea,app,0.779975663983264,0.938546605133627,1.52916731029965e-06,NA,5.65073380388073,0.740790616739234,1.0052889689719e-09,NA,-1.52653797453734,2.44790169787534,-1.12129190033838e-09,NA,60
stemarea,app,3.21109376696483,0.0364318932326088,1.86146230410167e-07,NA,0.331562917735397,0.136636256157031,0.012373138618733,NA,-2.20717580583763,0,0,NA,61
stemarea,app,0.073078036601879,0.0703654944120279,0.0665527495572698,NA,0.575860797762359,0.431289285464807,0.0124733500481881,NA,-1.4480974805762,5.57754740007349,38178.3195338309,NA,62
stemarea,app,1.49615708250141,1.31020041748185e-07,9.26814600085949e-08,NA,0.755476435519599,4.07894717262982e-07,0.00157592598333567,NA,-0.971949964673456,-1.13256985484266e-13,-7.92060846844515e-13,NA,63
stemarea,app,0.0587675720651487,0.0697962921794365,0.000658268185572632,NA,0.514479041064965,0.340074925497275,0.0121970898528658,NA,-1.0894634868182,5.42593777772618,-13567118.7740893,NA,64
stemarea,app,0.0741525228142098,0.0598097521947141,0.0458813991464137,NA,0.558597867288216,0.338644811817374,0.00158364421641292,NA,-1.5515273268974,7.75364890257971,1280705.91486932,NA,65
stemarea,app,0.109106104218608,0.00908185266563569,0.000227965995763774,NA,0.643916979518776,0.865804559036915,1e-09,NA,-1.26359314666602,57.5440563856319,286599.324859677,NA,66
stemarea,app,0.0666563239676702,0.066181752891355,0.0641285588281629,NA,0.537942023652022,0.264593792362284,0.0565767603467635,NA,-1.39168794298289,7.42896333660711,-0.831141391658249,NA,67
stemarea,app,18.6583727499164,0.194017081735884,0.000190728840051711,NA,2.07433916557841e-07,2.07433916557841e-07,2.07433916557841e-07,NA,0.65926717781712,-4.55515163810929e-67,-1.0949326046253e-155,NA,68
stemarea,app,3.32698878610508,9.1554056387607e-05,2.00866179034818e-09,NA,1.08461802673767,1.08461802673767,1.08461802673767,NA,-1.82486532962807,0,0,NA,69
stemarea,app,2.32451704831608,5.41422110883749e-09,5.9894807654114e-09,NA,2.38225214482034e-05,2.38225214482034e-05,2.38225214482034e-05,NA,-1.35810327089611,0,0,NA,70
stemarea,app,0.224449980784926,0.146058067343463,1.69715231030477e-05,NA,1.15886348843418,1.49070210664496,1.00000000566629e-09,NA,-1.6599478506257,4.46963873072435,-0.000109472540024341,NA,71
stemarea,app,1.89508860898456,0.00435748360293282,1.00108863003664e-09,NA,0.000197557514661504,0.000197557514661504,0.000197557514661504,NA,-1.82363125510903,4832442.98599124,0.0357029309413526,NA,72
stemarea,app,2.28758834773346,1.38904482815529e-09,1.0097844018233e-09,NA,1.10243977802331e-09,1.10243977802331e-09,1.10243977802331e-09,NA,-1.13516205052048,-1.44093451286139e-49,-4.92437440454952e-44,NA,73
stemarea,app,3.23061589670187,0.000208498519395991,2.78324877348856e-08,NA,0.266488269416262,0.450669996701105,1.36714714592862e-09,NA,-2.20740078448643,0,0,NA,74
stemarea,app,0.06144344503254,0.0472053095788883,0.0459690617243725,NA,0.569475014784326,0.391445168783427,0.0101356113097336,NA,-1.26480279413921,12.7199414267552,4201.44741969395,NA,75
stemarea,app,0.0351662571782395,0.0332361945044379,0.0280121564839086,NA,0.453489748058402,0.368020865844144,0.00079169091945492,NA,-1.20511031240992,9.86753844243887,245571.640259819,NA,76
stemarea,app,0.0692258898451867,0.0672520511923048,0.068516573452526,NA,0.456616276433951,0.449539291859662,0.351797217773537,NA,-1.2404393255378,5.33069766078129,-0.472530950630944,NA,77
stemarea,app,0.10810180314241,0.0943617913544292,0.0906891919993987,NA,0.957843433976519,0.354392506502542,0.00158183454322055,NA,-1.38968993898807,6.10250912106713,41.4952709995357,NA,78
stemarea,app,0.0478219159706672,0.031544624818979,0.0122043272242586,NA,0.48273801641897,0.380012755129151,1e-09,NA,-1.85646820051199,9.15491683781584,5500564.32019733,NA,79
stemarea,app,2.95895803692327,0.0220945594041653,6.0168926563051e-09,NA,0.0574279709067122,0.000438795231973443,1.94779511135633e-08,NA,-1.4694341613676,0,0,NA,80
stemarea,app,0.12884833073937,0.0144924280448873,0.00257208212686529,NA,0.792575838132807,1.25322417995869,1e-09,NA,-1.38183388392744,70.1114869467665,1255686.45806404,NA,81
stemarea,app,0.22616549566688,0.19544597124724,0.000105049486759759,NA,1.04944460624239,1.43400419176553,1.00000000215087e-09,NA,-1.22070161440507,3.37306343240121,-7975601.41936787,NA,82
stemarea,app,1.23298855427247,1.37206636957452,6.95832559952777e-06,NA,4.59218930037189,0.266951050398342,1.1474271969214e-09,NA,-1.1675032686583,2.8517212804287,2496289.52498453,NA,83
stemarea,app,0.747950475971687,0.645839922612651,2.39799989132166e-08,NA,3.65788183731138,19.9753924916166,1.0000765112674e-09,NA,-1.48689325689094,2.45029626928855,-4.60603326029317e-11,NA,84
stemarea,app,0.0693076372559507,0.0717868004888394,0.0542276873917424,NA,0.552057927640014,0.294457580621844,0.0119541194689696,NA,-1.58452728741378,6.78148866566044,17167.8415188552,NA,85
stemarea,app,1.93581024588896,1.31905099831507,1.04302053290585e-09,NA,4.31860650214255,4.31860650214255,4.31860650214255,NA,-1.3057440071735,53.015972001039,1.27230847313481e-09,NA,86
stemarea,app,0.0950194436591588,0.0792344957988092,0.000561467848486215,NA,0.573184880979179,0.492802078352186,0.0033567003841147,NA,-1.4725854232876,4.51355662416105,15972275.6947577,NA,87
stemarea,app,0.212447342965885,0.12080185107498,3.00620639006825e-06,NA,1.02304064787024,1.87011383589899,1.00000525363724e-09,NA,-1.44436825301883,4.63037590121535,3512110.84626048,NA,88
stemarea,app,0.511492592874508,0.641569414689583,6.07681028845331e-09,NA,2.04560873668982,0.852939078563572,1.00219527942014e-09,NA,-1.64681769020553,2.23977552171272,-5.72384025884346e-12,NA,89
stemarea,app,0.235421446817257,0.156791481858872,1.84328300365824e-07,NA,1.14133172532926,1.61061888291827,1e-09,NA,-1.47805680865512,4.75324056356592,-8.30350223429435e-06,NA,90
stemarea,app,0.117507857129551,0.0582650349196845,0.000302599837967848,NA,0.759855355381893,0.718689844303764,1e-09,NA,-1.27745991479018,8.56548069212133,-6406542.03564365,NA,91
stemarea,app,4.13999913655193,0.00163894825709595,0.0368389981366595,NA,0.33169220336554,0.33169220336554,0.33169220336554,NA,-2.20739852877057,0,0,NA,92
stemarea,app,0.0810252212338898,0.0840005336580526,0.0244952480657688,NA,0.566710368361599,0.316293631728932,0.0218116256649668,NA,-1.21930038849251,6.10921272270334,-2.22213724699417,NA,93
stemarea,app,0.0875001683603339,0.115574385829494,0.079866547061243,NA,0.609164916981015,0.220784818039063,0.0156280717950328,NA,-1.33309127262681,4.90079908719425,65771.2302267016,NA,94
stemarea,app,4.25293339483062,0.00168200387427162,0.0368288858954992,NA,0.150428251092073,0.150428251092073,0.150428251092073,NA,-1.8818348281763,0,0,NA,95
stemarea,app,3.47593450388758,0.00482716327633488,0.000284248497348505,NA,0.282987137739129,0.282987137739129,0.282987137739129,NA,-1.14491837535634,0,0,NA,96
stemarea,app,3.08610289525296,0.000402695315997653,1.35266547721125e-09,NA,0.285323002254247,0.384293579149667,3.76968247291534e-09,NA,0.342769181048458,0,0,NA,97
stemarea,app,8.71389303628919,0.0871603587760457,0.00801149580807644,NA,3.91728829166895e-06,3.91728829166895e-06,3.91728829166895e-06,NA,0.263244711433451,0,0,NA,98
stemarea,app,3.06588572073999,1.29258857172412e-09,4.89939494131533e-08,NA,9.99734134905256e-06,5.1452515340919e-08,1.86415964647847e-09,NA,-1.37872525108878,0,0,NA,99
stemarea,app,2.88422403188747,0.000581740299863283,4.85691283672756e-07,NA,0.120442395027835,0.120442395027835,0.120442395027835,NA,-2.15862682718115,0,0,NA,100
leafarea,app,1.56453508347263,1.55213676872337,1.64509909656141e-09,NA,2.13475158048787,2.13475158048787,2.13475158048787,NA,-0.445724141470179,1.06697390404073,-8.81393897484512e-17,NA,1
leafarea,app,3.08787889976371,0.0226227518312567,4.10702798508658e-09,NA,0.0257762153308953,0.0257762153308953,0.0257762153308953,NA,-0.990011281715289,0,0,NA,2
leafarea,app,0.146342433907284,0.287395269488556,0.253077180288294,NA,1.15139244135002,0.0802695551260171,0.0320820133900115,NA,-0.236961717076224,1.35862759048717,-0.480056300200616,NA,3
leafarea,app,0.18998806576001,0.183714349828257,0.180294801195013,NA,1.24496496418415,0.76608836447235,0.112125946762985,NA,-0.44717765505471,1.27811518881369,-0.0569207830156297,NA,4
leafarea,app,0.380478410897704,0.495577114695203,1.68974926431605e-07,NA,2.13653765862651,0.17486950008769,1.0004805116359e-09,NA,-0.441106169413578,0.943108871343243,-5.91881387546591e-08,NA,5
leafarea,app,3.34959971948134,5.46165716622915e-05,2.75312158787265e-07,NA,1.03727395278305e-09,1.03727395278305e-09,1.03727395278305e-09,NA,-0.432971618763947,0,0,NA,6
leafarea,app,6.82892086131496,0.0356078920166187,1.60990637476398e-07,NA,0.515278622328203,0.515278622328203,0.515278622328203,NA,0.703627960821209,0,0,NA,7
leafarea,app,3.15757622756781,3.93731557010397e-06,1.70521859103055e-09,NA,0.0117377527264693,0.0117377527264693,0.0117377527264693,NA,-1.51193511965566,0,0,NA,8
leafarea,app,3.44346573757233,0.681144894510585,1.539677471112e-09,NA,3.57013848976383,3.57013848976383,3.57013848976383,NA,0.078599934539842,0,0,NA,9
leafarea,app,2.52336770894916,0.0065975171422639,9.2887958554853e-09,NA,0.000347323392501147,0.000347323392501147,0.000347323392501147,NA,-2.40489607184318,0,0,NA,10
leafarea,app,0.160836611074446,0.208013886982615,0.195679703711358,NA,1.22316433939319,0.266062967573313,0.0403140796662028,NA,-0.541130241131989,1.65813827362651,0.176598225220999,NA,11
leafarea,app,6.44694804381063,1.01086247726892,5.51658222625224e-06,NA,1.54400715566258,0.0512060461075805,7.17400192752837e-09,NA,-0.433016506478633,0,0,NA,12
leafarea,app,1.77125186097713,0.899053589421089,1.05276237907227e-09,NA,3.60479823051721,3.60479823051721,3.60479823051721,NA,-5.75459812250797,-111433056.322827,-0.00445497712959311,NA,13
leafarea,app,0.901950216006861,2.22539520545737e-09,0.0110394356528725,NA,1.16173238507777,1.00044342465276e-09,2.2645262574598e-09,NA,-0.359751858019681,7.09141290233679e-05,4190.08732579819,NA,14
leafarea,app,2.6719077908732,1.53530238258887,1.23838491802077e-09,NA,2.56458586832066,2.56458586832066,2.56458586832066,NA,-0.0159695601390435,5.72132055705883e-195,-1.12466483830632e-204,NA,15
leafarea,app,5.47318420407108,0.996115479237094,2.32508777480954e-09,NA,18.1247266095767,1.28419420482444,1.2561507156474e-09,NA,-0.406412456323323,0,0,NA,16
leafarea,app,3.35421309683315,0.0407001132966545,3.07748679977231e-08,NA,0.506053214082283,0.506053214082283,0.506053214082283,NA,2.36576083857505,0,0,NA,17
leafarea,app,0.607240525596459,0.829117346390889,4.49442521443903e-08,NA,2.25157589129198,0.0271406339015781,1.05422881775373e-09,NA,-0.39602906895535,1.27723275521389,-1.67758326301013e-10,NA,18
leafarea,app,5.73283098292243,1.94271691456268,1.00018405224478e-09,NA,1.39786273446868,1.39786273446868,1.39786273446868,NA,-1.39934195433951,0,0,NA,19
leafarea,app,0.13429799505668,0.124556544194006,0.111905276772553,NA,0.993661515138184,0.634156540317222,0.128094942960666,NA,-0.159208344038291,1.78412682511738,-0.0744020714018391,NA,20
leafarea,app,0.520984199842899,0.539067201968373,7.15162994514727e-08,NA,2.28970978458984,1.8148392130044,1e-09,NA,-0.419171222066508,0.994365019993303,-1.20694605189138e-10,NA,21
leafarea,app,3.782808916149,0.0263166404458072,3.55859157359709e-08,NA,0.560721658525235,0.560721658525235,0.560721658525235,NA,-1.39846120850543,0,0,NA,22
leafarea,app,0.326959104743985,0.291265500081791,1.3012673551364e-06,NA,1.70562782678292,1.66372363827951,1.0000000000247e-09,NA,-0.268166650171785,0.90005514642308,-7762314.4901101,NA,23
leafarea,app,0.822734660999342,0.920496199704437,1.3158089248557e-06,NA,4.10921310064685,0.817037011167667,1.00008874683437e-09,NA,-0.636012706346293,0.852144948930564,-1.46760170794906e-09,NA,24
leafarea,app,6.45515750115057,0.0599841853035381,0.01422426118252,NA,1.88786566312634,1.88786566312634,1.88786566312634,NA,-0.165930119282698,0,0,NA,25
leafarea,app,3.08680313789903,0.0826751665776294,1.24948816608579e-06,NA,0.107444576053918,0.107444576053918,0.107444576053918,NA,-1.45921140297431,0,0,NA,26
leafarea,app,3.48940260765092,0.00509112290264712,0.169084140341736,NA,0.633309054785577,0.633309054785577,0.633309054785577,NA,-0.315217810232248,0,0,NA,27
leafarea,app,3.08680313789903,0.0279233027437341,1.24639608980974e-06,NA,0.447721528450134,0.447721528450134,0.447721528450134,NA,-1.45925609921978,0,0,NA,28
leafarea,app,1.15178791020018,0.0720159912303305,0.00159070220227011,NA,88.4257517767398,2.39057370562247e-09,0.101638303876996,NA,-0.140217957052836,8175.74440263389,2.08204134159595,NA,29
leafarea,app,3.51973698066315,1.45349976415582e-05,1.82738406632645e-08,NA,1.00316556098153e-09,1.00316556098153e-09,1.00316556098153e-09,NA,-0.271539516867304,0,0,NA,30
leafarea,app,0.143582763828364,0.238913210618022,0.241429875935643,NA,1.19930569353108,0.127245487072822,0.029517897234459,NA,-0.331797509361768,1.33880517433401,-0.319072524105627,NA,31
leafarea,app,3.69781096381471,0.0466863766094204,5.41058844828488e-07,NA,0.0986072665606149,0.0986072665606149,0.0986072665606149,NA,-1.45918155332527,0,0,NA,32
leafarea,app,0.255457049437479,0.0467244510254961,0.000990794385642197,NA,1.24064938748621,4.49058301243844,1.00000000000006e-09,NA,-0.121704111795919,5.8340672009272,-1744280.51993173,NA,33
leafarea,app,0.345175450547779,0.344606800172644,0.336594386216877,NA,1.98615243612491,1.44833520498863,0.655669455170916,NA,-0.402817271749865,1.15366400362005,-0.137672813295295,NA,34
leafarea,app,0.580812920586338,0.600962396848952,4.8184612263169e-08,NA,2.86359135448525,1.56886765808426,1.00087480217103e-09,NA,-0.295398024046271,0.865427727371308,-1.53827297768006e-10,NA,35
leafarea,app,1.0894481941332,1.14327570073562,1.99346092295772e-06,NA,3.93466282877411,0.272296362388045,1.14480869800056e-09,NA,-0.380928001014381,1.25731640703258,-2.34172146587509e-09,NA,36
leafarea,app,2.0731317925477,0.101857454023984,1.78508898445679e-07,NA,3.48571759328819,3.48571759328819,3.48571759328819,NA,0.0519366559810782,20138.6303911526,-1.40786185027038e-06,NA,37
leafarea,app,2.2466277818967,0.00428073876189423,3.97579771459494e-08,NA,4.67748050407784,4.67748050407784,4.67748050407784,NA,2.34392927580751,0,0,NA,38
leafarea,app,0.131546725597951,0.122386170790092,0.122412748006631,NA,0.993808835244795,0.589001543427838,0.0559831285571975,NA,-0.250112707635477,1.75637943991627,-0.620278734394511,NA,39
leafarea,app,4.19594015694084,0.00157581769842403,0.0457022216466083,NA,0.311078326032275,0.311078326032275,0.311078326032275,NA,-0.432841851821992,0,0,NA,40
leafarea,app,1.20631629292963,1.22766921785475,1.50020425354264e-09,NA,2.72022429331654,2.72022429331654,2.72022429331654,NA,-0.449170051808192,0.998982117050001,3.92524962738057e-15,NA,41
leafarea,app,6.0100093028673,1.54916035679917,1.59102756951668e-08,NA,0.901084240686755,8.87927635591663,1.95026312109621e-09,NA,-1.39928479092911,0,0,NA,42
leafarea,app,0.926976831753892,1.04889416217167,2.73543176342255e-08,NA,2.43139981477667,0.220344685132659,1.07079157796595e-09,NA,-0.43934098957791,1.21699931778152,-7.32300771403988e-11,NA,43
leafarea,app,3.62643567749672,0.0579824111740844,3.56614754419375e-07,NA,5.16268465080985,5.16268465080985,5.16268465080985,NA,2.54406029586398,0,0,NA,44
leafarea,app,3.3335950391814,0.632797525403528,1.10460687209884e-09,NA,1.2732722411801,1.2732722411801,1.2732722411801,NA,-0.00993781064295349,0,0,NA,45
leafarea,app,2.26644993775243,0.000554930682710329,2.72269798174641e-08,NA,6.92291325329921,6.92291325329921,6.92291325329921,NA,0.638077584917674,1.28367270944284e-10,7.23460609193981e-17,NA,46
leafarea,app,0.662716160698689,0.797999294704398,0.0003658988322884,NA,8.23253927696764,0.577050051173397,1.02222847533746e-09,NA,-0.375196550533474,0.859426401165427,277457.394533245,NA,47
leafarea,app,1.48358927136112,1.46539342430792,1.64261659310641e-09,NA,4.64924527398815,4.64924527398815,4.64924527398815,NA,-0.415767749163782,1.09847315151783,2.49133674147137e-15,NA,48
leafarea,app,3.35891654103846,0.522103096582325,1.20317229656527e-09,NA,1.86505410677968,1.86505410677968,1.86505410677968,NA,-0.904165568863605,0,0,NA,49
