trait,simmap,disc.trait,alpha1,alpha2,alpha3,alpha4,sigma1,sigma2,sigma3,sigma4,theta1,theta2,theta3,theta4
petleng,100,app,0.0562306812960187,0.0562306812960187,0.0562306812960187,0.0562306812960187,0.04618554758493,0.0437087284724055,0.0477155448975096,0.0392020715095675,-0.630341315045272,1.23353639845487,0.35257877761951,-0.000299257885693846
holediam,1,app,9.61994029056307,1.43839572121863,0.00417723168684983,0,4.32462489259642e-05,4.32462489259642e-05,4.32462489259642e-05,4.32462489259642e-05,0.630472091056236,0,0,0
holediam,2,app,0.000198821364268215,0.000198821364268215,0.000198821364268215,0.000198821364268215,0.0197507390213763,0.00385928613548904,0.00913609666012666,2.32361909215513e-05,0.0153352240507498,-0.149082830606536,-0.440393817310804,5.7599485055039e-05
holediam,3,app,13.4368991548411,8.9231783795493,1.97919283381972e-09,0,1.64096461761981e-09,1.64096461761981e-09,1.64096461761981e-09,1.64096461761981e-09,0.0145835856571486,4.08571309719972e-15,6.2208534388542e-72,0
holediam,4,app,11.8647494984011,9.30388565336862,5.20813464097805,0,1.17341750180751e-05,1.17341750180751e-05,1.17341750180751e-05,1.17341750180751e-05,5.65303789619187e-20,0.0229820903955901,-8.58719240969487e-63,0
holediam,5,app,11.3985164241448,11.1814937411657,2.86469943504561,0,7.70495486102077e-05,7.70495486102077e-05,7.70495486102077e-05,7.70495486102077e-05,0.0197188125419096,0.0229820903955901,5.62716376383218e-20,0
holediam,6,app,0.00035782490612807,0.00035782490612807,0.00035782490612807,0.00035782490612807,0.0191494986968288,0.00365755438523857,0.00936629837899005,1.46044592142494e-05,0.0159046918747606,-0.0733461374886491,-0.124939791089818,3.60374664106106e-05
holediam,7,app,5.76459808034628e-10,5.76459808034628e-10,5.76459808034628e-10,5.76459808034628e-10,0.0202947200147316,0.0107030929430512,3.28813648071411e-08,9.88435872188374e-11,0.00769563855346462,-196635.463777938,6777.07903456507,2.44353493280869e-10
holediam,8,app,12.9465149512312,7.43713598471478,0.0472188192794256,0,1.00916023040436e-09,1.00916023040436e-09,1.00916023040436e-09,1.00916023040436e-09,0.0196341194655851,0,0,0
holediam,9,app,0.00358213535135943,0.00358213535135943,0.00358213535135943,0.00358213535135943,0.0234035314735632,0.00620703635937761,3.25196192276472e-08,1.38944845564141e-13,0.0195704527535219,0.0267994759963847,0.0209878252984119,3.43725836702254e-13
holediam,10,app,13.2248398995578,4.98151010540843,0.0198895714713927,0,1.12688204716823e-09,1.12688204716823e-09,1.12688204716823e-09,1.12688204716823e-09,-0.201866396361795,0,0,0
holediam,11,app,0.548009772296585,1.39167892210607,3.49300411868078e-06,0,1.00001599221447e-09,1.00001599221447e-09,1.00001599221447e-09,1.00001599221447e-09,-143738.616022513,1.08091336512548,6.76469897948098,0
holediam,12,app,0.00148020159407193,0.00148020159407193,0.00148020159407193,0.00148020159407193,0.0224458222145397,0.00794888009942985,1.00050363992556e-09,5.03639944264906e-13,0.00779793901267968,-0.00116622908019531,0.00779776418272882,1.23934641113179e-12
holediam,13,app,13.4568811309009,8.51171057716296,6.31776665452271,0,5.08397648744961e-05,5.08397648744961e-05,5.08397648744961e-05,5.08397648744961e-05,0.0196919716827392,1.85732814504525e-06,4.78690684836232e-30,0
holediam,14,app,0.000309789302424346,1.09481915093512,2.04007702066753e-05,1.94598867021649e-69,0.00636896418053014,0.00636896418053014,0.00636896418053014,0.00636896418053014,0.197651690551489,0.23094764968008,0.556245518600272,6.1946701006131e-71
holediam,15,app,5.27039892018419,2.70135513979638e-05,4.25293339483062,0,3.38964644426874e-06,3.38964644426874e-06,3.38964644426874e-06,3.38964644426874e-06,0.320424830524617,0,0.415349352277422,0
holediam,16,app,11.902539132504,0.00104936097585436,9.14505525700014,0,0.00323205022631617,0.00323205022631617,0.00323205022631617,0.00323205022631617,0.00045675227808112,0,-0.37889248420717,0
holediam,17,app,1.85358815121823e-06,1.56554230240959,0.000889373656058252,0,1e-09,1e-09,1e-09,1e-09,-1991044.44401086,0.0455636052057082,-1.70144192203221,0
holediam,18,app,10.4516265052835,8.15268060064744,0.0196249887450627,0,0.0179856888330324,0.0179856888330324,0.0179856888330324,0.0179856888330324,0.0228467413222303,0,0,0
holediam,19,app,0.333881380813288,1.47339491523534,0.211250021006477,0,1e-09,1e-09,1e-09,1e-09,-659.687998521164,-0.265543821646871,-0.000654490858640016,0
holediam,20,app,9.67780085175362,10.2342244333774,6.05023136033656,0,2.65652766735442e-09,2.65652766735442e-09,2.65652766735442e-09,2.65652766735442e-09,5.68401097110144e-33,0.0229820903955901,-8.84859122260349e-78,0
holediam,21,app,3.26684564856733,3.95494704500294,0.189319710732382,0,1.12306189668545e-09,1.12306189668545e-09,1.12306189668545e-09,1.12306189668545e-09,8189349.11161716,-0.436934614502477,2231.9068100772,0
holediam,22,app,10.8229899811628,0.00110414425309646,4.81569451913768,0,1.17109407344045e-07,1.17109407344045e-07,1.17109407344045e-07,1.17109407344045e-07,0.244141610216672,0,0.0186078341627055,0
holediam,23,app,0.000738523653440991,0.000738523653440991,0.000738523653440991,0.000738523653440991,0.0227687804467741,0.0061390966760963,3.27137869758332e-08,1.03928305890195e-13,0.00947538979763545,-0.00615831942111235,0.0106163476304969,2.57023024394692e-13
holediam,24,app,0.00138634439125425,0.00138634439125425,0.00138634439125425,0.00138634439125425,0.0235098870701481,0.0060730000511911,3.26686831466111e-08,2.30052210202256e-13,0.0124984308762658,0.00484526114318505,0.0135843385126102,5.69151951983682e-13
holediam,25,app,0.00031853860881405,0.00031853860881405,0.00031853860881405,0.00031853860881405,0.0200834001277209,0.00377258531862269,0.00761442334743665,1.30916425556899e-05,0.0154782396879691,-0.0798747787496568,-0.0823573859207321,3.23855225922718e-05
holediam,26,app,12.2607605760025,3.18029845434619,11.739169676385,0,1.58970706592766e-09,1.58970706592766e-09,1.58970706592766e-09,1.58970706592766e-09,1.70118797908821e-12,0,0.326695050250623,0
holediam,27,app,0.0341361105161376,1.58583548302256,0.118176777406248,0,1.01311028315018e-09,1.01311028315018e-09,1.01311028315018e-09,1.01311028315018e-09,1316.64792314588,-0.219060416398472,1081.86072522112,0
holediam,28,app,4.25293339483062,6.74442499053008e-05,2.95970479256404,0,0.00272766877201338,0.00272766877201338,0.00272766877201338,0.00272766877201338,-0.378129011739126,0,-8.14836784235794e-09,0
holediam,29,app,12.2120124712939,9.63663890956396,7.885294496101,0,5.41856205084735e-09,5.41856205084735e-09,5.41856205084735e-09,5.41856205084735e-09,7.34069894934449e-21,0.0229820903955901,-5.45984788404156e-60,0
holediam,30,app,6.11601191249399,1.65501697638372e-05,0.00014415822337451,0,1.01516002022921e-09,1.01516002022921e-09,1.01516002022921e-09,1.01516002022921e-09,0.630472091693324,0,0,0
holediam,31,app,13.2975622650167,9.8436585578932,0.00145697876973598,0,0.00164279514967095,0.00164279514967095,0.00164279514967095,0.00164279514967095,2.0572098746087e-46,0.501506621871539,1.86264892080587e-48,0
holediam,32,app,0.000443721999412137,0.000443721999412137,0.000443721999412137,0.000443721999412137,0.0182658156338298,0.00391334408691715,0.00863229113322958,3.53329444454417e-05,0.0114203108632504,-0.024349377502704,-0.0308348114685747,8.7598812350365e-05
holediam,33,app,0.000541472865081422,0.000541472865081422,0.000541472865081422,0.000541472865081422,0.0212287458790309,0.00369025166513524,0.0105855148915641,5.57336509537864e-05,0.0208663228057902,-52.3696136462954,-58.3981688951493,0.000137886643831627
holediam,34,app,0.000452945554836117,0.000452945554836117,0.000452945554836117,0.000452945554836117,0.0200722587820885,0.00391414480597043,0.00764118093817147,1.94120297074302e-05,0.0161115999157609,-0.0193488696336166,-0.109392284630946,4.80007518210678e-05
holediam,35,app,12.1886835064287,10.8968648954551,0.000135817122955416,0,5.39196373420265e-09,5.39196373420265e-09,5.39196373420265e-09,5.39196373420265e-09,668.439623774163,0.0151876842432818,7.65326033295776e-35,0
holediam,36,app,10.9004311958298,9.75348202096871,1.06148478807566,0,0.00103245347036628,0.00103245347036628,0.00103245347036628,0.00103245347036628,-0.29714296243088,0.02294134093765,2.26823127745908e-41,0
holediam,37,app,4.60790645918211,6.00375661771583e-05,3.32098341153974,0,0.0379032089788581,0.0379032089788581,0.0379032089788581,0.0379032089788581,0.412426178739601,0,2.28080049101276e-11,0
holediam,38,app,13.2444046252392,2.32124142578514,11.8987119992314,0,8.09842460198477e-06,8.09842460198477e-06,8.09842460198477e-06,8.09842460198477e-06,2.06577935233797e-18,0,0.0186069040571236,0
holediam,39,app,13.4637155693112,3.64163095273396e-08,0.00157362464004059,0,0.0304686621583469,0.0304686621583469,0.0304686621583469,0.0304686621583469,0.630472383087338,6.03638349185388e-92,9.02857478087478e-156,0
holediam,40,app,0.000904153888647871,0.000904153888647871,0.000904153888647871,0.000904153888647871,0.0197212830794849,0.00375010665563666,0.00838135554511592,1.58885679242175e-05,0.0109310151599564,-0.0222542746049894,-0.0371847996585987,3.93212274511125e-05
holediam,41,app,11.6606585733712,9.84290625374033,1.51689516639297,0,3.04067977187793e-05,3.04067977187793e-05,3.04067977187793e-05,3.04067977187793e-05,-0.375486895214795,0.0229820903955901,4.86156947905547e-54,0
holediam,42,app,0.00153364507241645,0.00153364507240076,0.00153364507240076,0.00153364507240076,0.0246427822449964,0.00613422265906527,3.26631441657223e-08,8.97218580770101e-13,0.0116528893032216,0.00886982042954957,0.0126689287266584,2.20134874884162e-12
holediam,43,app,11.2946457901481,9.21279228427155,1.45022091440394,0,2.55436155033736e-09,2.55436155033736e-09,2.55436155033736e-09,2.55436155033736e-09,0.238136510716811,0,0,0
holediam,44,app,13.1060003340434,7.00048975818186,7.14906114910359,0,1.76592924044597e-09,1.76592924044597e-09,1.76592924044597e-09,1.76592924044597e-09,0.415350553632393,0,0,0
holediam,45,app,12.8192904072534,8.04750475915827,7.21321146143841e-05,0,2.2048814732559e-09,2.2048814732559e-09,2.2048814732559e-09,2.2048814732559e-09,0.0185805888106682,0,0,0
holediam,46,app,0.00338871492222502,0.00338326811258213,0.00338378724713265,0.00338326811209595,0.0206160464005667,0.00348171211995718,0.00992544096767212,3.89954565442201e-05,0.0361397057398976,-2.07712377063467,-0.103465542983091,8.82736802419366e-05
holediam,47,app,0.000205520901735396,1.70297751165051,0.020362329408862,0,1e-09,1e-09,1e-09,1e-09,-11155995.4144974,-0.120780581905519,-1164754.1377191,0
holediam,48,app,13.2035665632875,0.000598148059950636,6.80095411936851,0,4.14625479844131e-05,4.14625479844131e-05,4.14625479844131e-05,4.14625479844131e-05,0.415350553517625,0,1.57001985603612e-44,0
holediam,49,app,8.88054624083551,11.3229316464215,0.0109882979680274,0,0.00863158046308441,0.00863158046308441,0.00863158046308441,0.00863158046308441,2.59230961914462e-42,0.0229820730869461,-1.23609449411097e-91,0
holediam,50,app,11.438684493868,0.000188254649070946,0.0021965801414102,0,0.00126696147409601,0.00126696147409601,0.00126696147409601,0.00126696147409601,-0.201866396361795,0,0,0
holediam,51,app,10.49951878622,10.645734056013,0.000781250698333548,0,0.00388167881816128,0.00388167881816128,0.00388167881816128,0.00388167881816128,0.0196453025556194,0.0229820903955901,4.64249717743645e-57,0
holediam,52,app,0.000176803288266105,0.000176803288266105,0.000176803288266105,0.000176803288266105,0.0181562966042971,0.00386379622237958,0.0100246650304689,3.19904939462025e-05,0.0114950340174358,-0.573155179289276,-1.12341781554899,7.92797596538491e-05
holediam,53,app,0.00011866400674981,0.00011866400674981,0.00011866400674981,0.00011866400674981,0.0187748732897046,0.00374011448735601,0.00925340212788943,2.32571699630486e-05,0.0130442708104362,-8624.63972102693,-20866.9219995254,5.76064579695858e-05
holediam,54,app,13.3244558205551,0.000152525405188092,7.03526631082613e-05,0,0.00147329686765313,0.00147329686765313,0.00147329686765313,0.00147329686765313,-0.378126009786808,-4.04058088013429e-112,-4.25353962474159e-113,0
holediam,55,app,0.000430064836618304,0.000429797228159439,0.000430044085770928,0.000429797228111047,0.017994917360275,0.00384394091927359,0.0112827836998936,5.43689734295852e-05,0.0115745274915523,-80.0326205669059,0.0429099188814079,0.000133992375310204
holediam,56,app,0.00226470407989244,1.53014924916673,0.00798737831579434,0,1e-09,1e-09,1e-09,1e-09,83327764.3107505,1.47465163671179,-9033471.25056487,0
holediam,57,app,12.9299206293558,0.00832273938998695,0.0174752703017079,0,0.0419407499820476,0.0419407499820476,0.0419407499820476,0.0419407499820476,0.0208505291265738,1.69389760109104e-111,1.07433645217045e-111,0
holediam,58,app,0.000615319397512735,0.000615319397512735,0.000615319397512735,0.000615319397512735,0.0284724874702424,0.00343812364251876,3.27232225009054e-08,8.91782614190061e-16,0.0148250161018092,0.00353911171727731,0.0160003080979079,2.21042673883086e-15
holediam,59,app,0.0227827874504005,0.0227827874504005,0.0227827874504005,0.0227827874504005,0.0203332321151711,0.00875487489137169,0.0133057187004235,0.0044350469198601,0.0198415657781088,0.0191713742641882,-0.0519038340704952,0.0109566270664782
holediam,60,app,6.93731437734978,0.0015022536795005,7.91044665694421,0,0.00107112023257745,0.00107112023257745,0.00107112023257745,0.00107112023257745,-6.3329541732842e-17,0,-0.30271976852488,0
holediam,61,app,0.209082112646692,1.36843074576215,0.000871347204251939,0,3.28984798780967e-09,3.28984798780967e-09,3.28984798780967e-09,3.28984798780967e-09,8065811.1535701,-0.262147347444978,42.9934505641907,0
holediam,62,app,13.4844228962114,7.52429848248046,2.76234362181265e-05,0,1.4015420391464e-09,1.4015420391464e-09,1.4015420391464e-09,1.4015420391464e-09,0.0207076070516364,8.64299144189525e-22,1.42642921151231e-162,0
holediam,63,app,0.316016129356015,1.48259252793694,2.63232623965796e-06,0,1.44996132161867e-09,1.44996132161867e-09,1.44996132161867e-09,1.44996132161867e-09,132898.115192589,-0.0445530126918022,2.69358204186629e-05,0
holediam,64,app,0.00121982398618131,0.00121982398618131,0.00121982398618131,0.00121982398618131,0.020860563771631,0.00405611675614939,0.00627112890717982,2.18711075200807e-05,0.0229712432383905,-0.0376891165662203,-0.0593237505069133,5.36958059633378e-05
holediam,65,app,13.3299716839587,6.69896897461178,1.57468371260129e-06,0,3.85788307500147e-09,3.85788307500147e-09,3.85788307500147e-09,3.85788307500147e-09,0.0146391598939394,-3.99402137127438e-06,1.8472386704667e-43,0
holediam,66,app,0.00156867662520334,0.00156867662520334,0.00156867662520334,0.00156867662520334,0.0230916824079787,0.00586432257098053,3.26487258027502e-08,7.57326306183293e-14,0.0177012201082692,-0.0143170691820276,0.019148038572431,1.85820986278612e-13
holediam,67,app,12.1024085200819,4.71494926510448,9.60165955532199,0,0.000174710003825085,0.000174710003825085,0.000174710003825085,0.000174710003825085,-0.378136745518738,0,-5.70624831881184e-13,0
holediam,68,app,11.4398793779013,5.97943390009161e-08,1.26339059174645e-07,0,1.06260039056143e-09,1.06260039056143e-09,1.06260039056143e-09,1.06260039056143e-09,0.0186070018606668,2.0166794591125e-104,1.22908241292674e-104,0
holediam,69,app,0.0018274741584024,0.0018274741584024,0.0018274741584024,0.0018274741584024,0.0189313242164798,0.0105117316938409,1.01010086526172e-09,1.01008656370061e-11,0.0156196775391586,-0.0103009752119317,0.0156199222405046,2.48327001649267e-11
holediam,70,app,0.00134052528358201,0.00134052528358201,0.00134052528358201,0.00134052528358201,0.0238606670701169,0.0066547112234227,1.79746847150891e-07,9.31180082891473e-14,0.0139380580867393,-0.00485848331638244,0.0140701386591522,2.30488687187436e-13
holediam,71,app,0.583823222601147,1.61259988280407,0.00680986460100904,0,1.01426870047078e-09,1.01426870047078e-09,1.01426870047078e-09,1.01426870047078e-09,44147077.8834264,0.315914587750394,-8853635.53007138,0
holediam,72,app,0.0445758742815442,0.0445758742815442,0.0445758742815442,0.0445758742815442,0.0198405836177539,0.0135651481508245,0.0146731411024974,0.00865519158418136,0.0298033528043541,0.00848710252586883,0.0123190925105948,0.0214054450790649
holediam,73,app,12.8484615237554,9.80577507918307,0.000248723781392378,0,0.00219762307288248,0.00219762307288248,0.00219762307288248,0.00219762307288248,0.0177846649043303,0.0229820903955901,-1.80459709154357e-42,0
holediam,74,app,0.000131207001046676,2.12178554858924,0.00397410387722974,8.24958801420867e-291,1.93639057536576e-08,1.93639057536576e-08,1.93639057536576e-08,1.93639057536576e-08,-1.6902366900296e-10,-0.284322413135212,-8.44745764293646e-18,1.38533582670812e-295
holediam,75,app,12.2312591402262,0.00155230711823402,6.61147186041007,0,0.000836365608106758,0.000836365608106758,0.000836365608106758,0.000836365608106758,3.09963437102044e-18,0,0.0186069040571125,0
holediam,76,app,4.56848665939153,0.00150951388788017,2.81751268736827,0,8.80846233058527e-08,8.80846233058527e-08,8.80846233058527e-08,8.80846233058527e-08,-0.201176849308197,0,0.0186069030705751,0
holediam,77,app,11.0475754141153,8.72666235846056,4.47074472078541,0,1e-09,1e-09,1e-09,1e-09,-0.378136714258066,0,0,0
holediam,78,app,0.000859470944858097,0.000859470944858097,0.000859470944858097,0.000859470944858097,0.0198008118720187,0.00348747829804081,0.00818118714466231,2.34724707982144e-05,0.0110263906568374,0.00152517315774652,-0.00331189786961374,5.81137870249864e-05
holediam,79,app,4.59470800668978,3.08477327168186e-05,3.19855709293387,0,0.000378475674687586,0.000378475674687586,0.000378475674687586,0.000378475674687586,0.630416259563376,0,0.415258541048226,0
holediam,80,app,0.000535985737492616,0.000535985737492616,0.000535985737492616,0.000535985737492616,0.0195253636029587,0.0104484980343159,1.03069589916454e-09,3.06959002934004e-11,0.00461229134235841,0.00266382559477557,0.00461229939310434,7.60940725032571e-11
holediam,81,app,0.00121955805083247,0.00121955805083247,0.00121955805083247,0.00121955805083247,0.0231542278825078,0.00615333935605224,3.26902707010604e-08,1.30484594416431e-12,0.0121782853395696,-0.022230178208247,0.0134823316796652,3.2085809227344e-12
holediam,82,app,0.000514908324433565,0.000514908324433565,0.000514908324433565,0.000514908324433565,0.021707331470417,0.00324646945745989,1.00000118987764e-09,1.18987768069938e-15,0.00824587229306225,-0.00477318956948071,0.00824585775161522,2.94669056891035e-15
holediam,83,app,10.2321118835962,9.34714642659611,8.17942343977024,0,2.05667082948087e-09,2.05667082948087e-09,2.05667082948087e-09,2.05667082948087e-09,1.11750349801785e-25,0.0229820903955901,-9.71790838674502e-69,0
holediam,84,app,5.36621450260602,6.77158812018151e-05,3.44491548342986,0,0.176464085185302,0.176464085185302,0.176464085185302,0.176464085185302,0.415349881185955,0,1.96546912359558e-15,0
holediam,85,app,0.382100802347781,1.31925920751105,1.28441396832461e-09,0,1e-09,1e-09,1e-09,1e-09,102504178993.2,-1003046.49309986,92443536.777396,0
holediam,86,app,0.000586292546563572,0.000586292546563572,0.000586292546563572,0.000586292546563572,0.0234808586583072,0.00372792599117978,3.27282503055321e-08,1.10119051442292e-14,0.00745259473992106,-0.0147456494779437,0.00864286312853762,2.71868860784247e-14
holediam,87,app,0.0294951224452463,0.0294951224452463,0.0294951224452463,0.0294951224452463,0.019319221097345,0.010947424685792,0.0122277999352403,0.00570443568053311,0.0221933498677031,0.0152133623604668,-0.000634517470077931,0.0141386686645136
holediam,88,app,13.479480551251,0.0110112302759277,3.92347219023038e-08,0,9.44328847712137e-08,9.44328847712137e-08,9.44328847712137e-08,9.44328847712137e-08,0.630471720994642,1.15052571646516e-86,1.42355503526949e-92,0
holediam,89,app,0.468018732232096,2.01920687281462,1.50414113113997e-07,0,1.000033807195e-09,1.000033807195e-09,1.000033807195e-09,1.000033807195e-09,299669.30168097,-3.93490052055824,0.0652493222889711,0
holediam,90,app,13.2686037341932,7.42937567433947,0.000457252969927574,0,1.09121138888665e-09,1.09121138888665e-09,1.09121138888665e-09,1.09121138888665e-09,0.0189454715597971,0,0,0
holediam,91,app,0.0021865142952245,0.0021865142952245,0.0021865142952245,0.0021865142952245,0.0228243581262002,0.00586360713745841,3.26142255625717e-08,9.75846580974891e-14,0.0176895603923691,0.000381089342895058,0.0190258399355965,2.39250759760528e-13
holediam,92,app,0.000435471970977598,0.000435471970977598,0.000435471970977598,0.000435471970977598,0.0200659179333392,0.00393889674340958,0.00784110070240044,2.50207359844148e-05,0.0204432554742145,-0.0443301336677174,-0.277151457371992,6.15282428007201e-05
holediam,93,app,0.328937410745194,1.25951332940531,0.0165040510038163,0,1.00850336528464e-09,1.00850336528464e-09,1.00850336528464e-09,1.00850336528464e-09,1293185.29519842,-5.38259427924822,7151.1670694666,0
holediam,94,app,10.8931909618933,9.03412251381277,11.8728997679502,0,4.01600584335095e-06,4.01600584335095e-06,4.01600584335095e-06,4.01600584335095e-06,2.06578133011975e-18,0,0.0186069040571125,0
holediam,95,app,0.00625179539208008,0.00625179539208008,0.00625179539208008,0.00625179539208008,0.0240917357743504,0.0081235810207972,3.23242000396721e-08,3.50299543928143e-12,0.0531632853218608,-0.0391470512597147,0.0561328298000625,8.52062765920578e-12
holediam,96,app,0.00131243091568816,0.00130782284334935,0.00130838275359874,0.0013078228428764,0.0231648304955521,0.00441477214141632,0.00719083406745036,0.000224220829616301,0.0172347581150467,-249.642147255693,-0.211613260062136,0.00054288129802249
holediam,97,app,0.00119046666691629,0.00119046666691629,0.00119046666691629,0.00119046666691629,0.0201832565339433,0.011382305163118,3.27478397678757e-08,6.26656637898385e-11,0.00323372927287435,0.0287793537232975,0.0042786082769041,1.54773080821241e-10
holediam,98,app,6.97146740868583,0.000966844251719994,6.23010096052357,0,0.00056010728523292,0.00056010728523292,0.00056010728523292,0.00056010728523292,-2.85737352799416e-40,0,0.415350553624761,0
holediam,99,app,10.471325060006,0.0011982683992836,6.62824108286742,0,0.000208249382114875,0.000208249382114875,0.000208249382114875,0.000208249382114875,-6.99157937697777e-21,0,-0.378103711881105,0
holediam,100,app,0.0741085172886118,1.80361421205223,0.00324568051866351,0,1e-09,1e-09,1e-09,1e-09,-1.80553214784015e-11,-0.179723914036017,-6.70287240229412e-14,0
stemarea,1,arch,0.109522866387307,0.0995236206153802,0.0976899484144173,0.0976899484144173,0.62156696091927,0.231182907008155,0.072891268643809,0.072891268643809,-1.00569276540469,11.7821050422159,-3.64843944104485e-09,-3.64843944104485e-09
stemarea,2,arch,0.111711136551309,0.105895725108895,0.105895724276147,0.105895724276147,0.606273737502464,0.220367533973025,0.0482550397702063,0.0482550397702063,-1.03218691423412,4253765.00598041,-1.41098604918916e-09,-1.41098604918916e-09
stemarea,3,arch,0.110980012534954,0.106203464708031,0.106203464039399,0.106203464039399,0.59607766963241,0.218775817728501,0.0454063055759586,0.0454063055759586,-1.03765011946343,4482063.51036896,-1.11361686086064e-09,-1.11361686086064e-09
stemarea,4,arch,0.113617861224774,0.110194698182156,0.110194697719735,0.110194697719735,0.576794635698912,0.217673984178496,0.0367165346395236,0.0367165346395236,-1.06531054470313,3097164.17806631,-2.35895462595905e-10,-2.35895462595905e-10
stemarea,5,arch,0.10832070827373,0.0966200187573763,0.0946038286614495,0.0946038286614495,0.625449596750554,0.234868505854857,0.0808637657570801,0.0808637657570801,-0.992017872058057,12.5380926594439,-5.26662252552413e-09,-5.26662252552413e-09
stemarea,6,arch,0.093298588875347,0.0867288459841197,0.0867288449260873,0.0867288449260873,0.593787578588834,0.207725978215699,0.0505950723453241,0.0505950723453241,-0.907821622003251,4987409.18049674,-6.06675979765993e-08,-6.06675979765993e-08
stemarea,7,arch,0.115362265410299,0.111625561133453,0.111625560642865,0.111625560642865,0.579395773173731,0.216106780839344,0.0354246746667069,0.0354246746667069,-1.07704253707949,3398464.7489344,-1.51151850844041e-10,-1.51151850844041e-10
stemarea,8,arch,0.116211883133722,0.111306600733106,0.110351728150612,0.110351728150612,0.577688604230861,0.21656210753365,0.0413956598471348,0.0413956598471348,-1.08705046800116,8.60290456033605,-8.27216944712985e-11,-8.27216944712985e-11
stemarea,9,arch,0.103753079596708,0.100687341834976,0.100687341382396,0.100687341382396,0.54848348758753,0.214129676792458,0.0414526020373527,0.0414526020373527,-1.02795561757022,3656563.1013185,-5.83549846491451e-10,-5.83549846491451e-10
stemarea,10,arch,0.109052108964649,0.103375294278422,0.10337529251938,0.10337529251938,0.589405280687448,0.222922630683198,0.0523436637136026,0.0523436637136026,-1.03079998460454,2549677.28456485,-1.29249824369783e-09,-1.29249824369783e-09
stemarea,11,arch,0.114688938471093,0.107431758838263,0.104157589938787,0.104157589938787,0.571762275049987,0.229701469103484,0.0646278404148771,0.0646278404148771,-1.0853130526761,8.62313828108938,-8.75757282784394e-11,-8.75757282784394e-11
stemarea,12,arch,0.0898996679176336,0.0855358954327636,0.0855358947887994,0.0855358947887994,0.566933727322937,0.203869767529934,0.0440783146715091,0.0440783146715091,-0.910184269947889,4015752.11390856,-4.36274206743666e-08,-4.36274206743666e-08
stemarea,13,arch,0.106329168794269,0.100364834009342,0.10036483319394,0.10036483319394,0.598514563975895,0.215170198910179,0.047748484493877,0.047748484493877,-1.00283914939907,4360349.77709321,-2.97779206346575e-09,-2.97779206346575e-09
stemarea,14,arch,0.114835571835271,0.110559283328603,0.109982362639077,0.109982362639077,0.586465925700587,0.222908369907692,0.0448796630657792,0.0448796630657792,-1.06856330929672,10.3999095771571,-3.12415348477e-10,-3.12415348477e-10
stemarea,15,arch,0.122077172911794,0.115090124035044,0.110555265747336,0.110555265747336,0.594586263952636,0.234784690329807,0.0648566213324208,0.0648566213324208,-1.1058174939468,7.06788784698473,-6.05674382843364e-11,-6.05674382843364e-11
stemarea,16,arch,0.113029264778241,0.107096437230194,0.105919969613525,0.105919969613525,0.605068437792002,0.225998182215296,0.0552437223548717,0.0552437223548717,-1.04389987983536,9.78422035532824,-1.0623313092937e-09,-1.0623313092937e-09
stemarea,17,arch,0.110769587849872,0.104931205263656,0.104223871512432,0.104223871512432,0.59587638737048,0.224423226347012,0.0543708095824912,0.0543708095824912,-1.03675624638123,12.8072294600628,-1.18956284673225e-09,-1.18956284673225e-09
stemarea,18,arch,0.104913796564141,0.100207058271244,0.100207057634947,0.100207057634947,0.585265797789676,0.21441065993264,0.0451207031005182,0.0451207031005182,-1.00568870342218,3426799.88171247,-2.41427284700353e-09,-2.41427284700353e-09
stemarea,19,arch,0.111230595270268,0.107831279682542,0.107831279218445,0.107831279218445,0.582622911388463,0.221058117566283,0.0419312611012377,0.0419312611012377,-1.04171141798283,2911492.22530512,-7.23696720066574e-10,-7.23696720066574e-10
stemarea,20,arch,0.109803506876059,0.0955301586890573,0.0917130393629344,0.0917130393629344,0.635548008452258,0.249388654498591,0.101571376590024,0.101571376590024,-0.989117952480993,10.912926920954,-6.19140686421318e-09,-6.19140686421318e-09
stemarea,21,arch,0.113833130791087,0.111157194056325,0.111157193731539,0.111157193731539,0.593609019228121,0.216583008175701,0.0352157857908991,0.0352157857908991,-1.05257882133595,2843090.35503641,-6.16068168224796e-10,-6.16068168224796e-10
stemarea,22,arch,0.106075430970858,0.0970369822675492,0.096792356292957,0.096792356292957,0.609473688889672,0.221609006054058,0.0615021329140922,0.0615021329140922,-0.994198844685737,42.0604245733705,-4.38644835336408e-09,-4.38644835336408e-09
stemarea,23,arch,0.10788699753275,0.0972822500946219,0.0957558247862812,0.0957558247862812,0.619898421579312,0.23003532366895,0.0736453455506781,0.0736453455506781,-0.995545550045927,13.322953529212,-4.6176155687294e-09,-4.6176155687294e-09
stemarea,24,arch,0.11754283666323,0.113775653557337,0.113775653037423,0.113775653037423,0.590883448511383,0.220490170404667,0.0374237332633315,0.0374237332633315,-1.07779442006711,3313003.53493287,-2.08167073966896e-10,-2.08167073966896e-10
stemarea,25,arch,0.118393223993532,0.110454920762633,0.108970896625147,0.108970896625147,0.580716120769544,0.227964600795428,0.0574974106421662,0.0574974106421662,-1.10434012519548,10.390685426082,-5.7867456954589e-11,-5.7867456954589e-11
