alpha1,alpha2,alpha3,alpha4,sigma1,sigma2,sigma3,sigma4,theta1,theta2,theta3,theta4,trait,simmap,tree,disc.trait
0.715917918624328,0.715895365278291,0.715890559199858,0.715679575978109,0.0696852924808936,0.0694427134845784,0.0695783238971405,0.0687720074278632,-0.0168773762672892,-0.0197517923229587,-0.0196655962825359,-0.0161949618314729,leafarea,5,1,app
0.71595604454839,0.715953314258538,0.715954831662715,0.715937390479051,0.0697051129172137,0.069585095840189,0.0694686714021962,0.0688717851611967,-0.0181284421985209,-0.0184201437279032,-0.0193207491214806,-0.0163923859778706,leafarea,6,1,app
3.73750689976239,0.00159980477396841,0.0340265680595729,0,0.0127545594415557,0.0127545594415557,0.0127545594415557,0.0127545594415557,-0.0551968363752056,0,0,0,leafarea,7,1,app
0.716181427413795,0.716154935084263,0.716162430032256,0.716028750500603,0.0697240996019904,0.0695935423941862,0.069531708731797,0.0689068392165722,-0.0175477041805808,-0.0191715122148511,-0.018868850794358,-0.0163381190054456,leafarea,8,1,app
0.715823265992676,0.715792620997502,0.71579239252216,0.715611199971729,0.0697167073159311,0.0693959231235551,0.0695801213408222,0.0687604763722229,-0.0180044868310869,-0.0176402371209084,-0.0192228616562602,-0.0163188089425566,leafarea,9,1,app
5.77462253094743,6.86173409154152e-05,0.423215339033357,0,0.00045964791707139,0.00045964791707139,0.00045964791707139,0.00045964791707139,0.161587417322096,0,0,0,leafarea,10,1,app
0.699105653862809,0.699105653673375,0.699105652505805,0.699105642673927,0.00651037694850528,0.00651037691054098,0.00651037693664316,0.00651037655189794,0.00370093931889888,0.00370103292594197,0.00370093158254636,0.00370094670961379,corleng,1,1,app
2.90765163352352,0.0151873731169314,0.00217981876908742,0,9.89482012429707e-08,9.89482012429707e-08,9.89482012429707e-08,9.89482012429707e-08,0.0115832656918678,0,0,0,corleng,2,1,app
1.69517976568697,0.0147742890982462,4.77894002495679e-06,0,1.00000626069738e-09,1.00000626069738e-09,1.00000626069738e-09,1.00000626069738e-09,-0.00265143042909635,0,0,0,corleng,3,1,app
2.6913130690452,0.124195563478188,1.35687872554267e-05,0,9.97252719284583e-08,9.97252719284583e-08,9.97252719284583e-08,9.97252719284583e-08,0.0582451869010006,0,0,0,corleng,4,1,app
1.92836565781034,0.0618210878849235,0.000317405926460768,0,4.38622527367072e-09,4.38622527367072e-09,4.38622527367072e-09,4.38622527367072e-09,0.0303940171460427,126894911.581734,-2.82993944377045,0,corleng,5,1,app
2.8421493453128,0.0279177650561852,0.00953244312849518,0,0.00101155309565562,0.00101155309565562,0.00101155309565562,0.00101155309565562,0.028998472828178,0,0,0,corleng,6,1,app
0.699105882886461,0.699105882049462,0.699105881628808,0.699105871423681,0.00651037875610211,0.00651037873446543,0.00651037875226222,0.00651037844286405,0.00370094586823576,0.00370101396687149,0.0037009480211447,0.0037009481864357,corleng,7,1,app
4.54935088816053,0.0128166061257773,0.309479682916624,0,0.000620080913723609,0.000620080913723609,0.000620080913723609,0.000620080913723609,-0.023390073435181,0,0,0,corleng,8,1,app
0.699105820902753,0.699105821438953,0.699105822599945,0.69910581181303,0.00651037822069417,0.00651037819907752,0.00651037825905661,0.00651037788172361,0.00370093928386648,0.00370101217569752,0.00370096337857708,0.00370094779661598,corleng,9,1,app
0.699105279185834,0.699105331560701,0.699105300041381,0.699105192613209,0.00651037353651111,0.00651037356127659,0.00651037359107239,0.00651037324029532,0.00370094657584611,0.00370097891408593,0.00370106583832314,0.00370094458385545,corleng,10,1,app
10.9073381778061,0.0130516607923128,5.28863121551283,0,1.1054056116374e-09,1.1054056116374e-09,1.1054056116374e-09,1.1054056116374e-09,-0.155741418079394,0,4.16497630683408e-18,0,petleng,1,1,app
0.395552346104628,0.395552346104628,0.395552346104628,0.395552346104628,0.00881845985698671,0.0088184598573049,0.00881845985766183,0.00881845985576282,0.0112147884035993,0.0112147884730942,0.0112147880207562,0.0112147883909254,petleng,2,1,app
10.5683125345408,0.000495915435048118,9.57275398925308,0,3.24991703221878e-05,3.24991703221878e-05,3.24991703221878e-05,3.24991703221878e-05,-0.0550132273785717,0,1.41844763019783e-08,0,petleng,3,1,app
0.395552346179624,0.395552346179624,0.395552346179624,0.395552346179624,0.00881845985815465,0.00881845985834462,0.00881845985885258,0.00881845985696597,0.0112147884037253,0.0112147884432112,0.011214788135525,0.0112147883934506,petleng,4,1,app
0.395552346398599,0.395552346398599,0.395552346398599,0.395552346398599,0.00881845986163708,0.00881845986186444,0.00881845986205681,0.00881845986088393,0.0112147884063854,0.0112147884106536,0.0112147883320343,0.0112147884006547,petleng,5,1,app
0.395552346155678,0.395552346155678,0.395552346155678,0.395552346155678,0.00881845985721227,0.00881845985890504,0.00881845985815471,0.00881845985524774,0.0112147884009943,0.0112147883161434,0.0112147884422031,0.0112147883933611,petleng,6,1,app
0.395552346241579,0.395552346241579,0.395552346241579,0.395552346241579,0.00881845985880584,0.00881845985962842,0.00881845985995735,0.00881845985756493,0.011214788401125,0.011214788441366,0.0112147882913961,0.0112147883959752,petleng,7,1,app
0.395552346248986,0.395552346248986,0.395552346248986,0.395552346248986,0.00881845985911549,0.00881845985986454,0.00881845985964187,0.00881845985793816,0.0112147884067979,0.0112147882717102,0.011214788475813,0.0112147883958807,petleng,8,1,app
9.42826581699345,8.14611216641547,5.28520635344094,0,1.2856373460135e-09,1.2856373460135e-09,1.2856373460135e-09,1.2856373460135e-09,-0.152012704503815,1.22403343914376e-07,-1.37415817894612e-37,0,petleng,9,1,app
10.5571986504546,3.73778367114323,7.39191934522935,0,1e-09,1e-09,1e-09,1e-09,-0.15573530996942,0,0,0,petleng,10,1,app
3.72957071739162,0.000848806944654708,0.387738226459397,0,1.40513793327018e-05,1.40513793327018e-05,1.40513793327018e-05,1.40513793327018e-05,-0.000781618275804824,0,0,0,holediam,1,1,app
1.32285463899642,1.32285463899642,1.32285463899642,1.32285463899642,0.0171328849320451,0.0171336650437895,0.017133262082891,0.0171319740383614,0.00833364835340398,0.00836826167877232,0.00842803081476543,0.00836209169795351,holediam,2,1,app
1.32082400573252,1.32082400573252,1.32082400573252,1.32082400573252,0.0171076547630501,0.0171083416684564,0.0171094290062537,0.0171059433881959,0.00825979581698871,0.00849863505624494,0.00848128311707967,0.00834803618009633,holediam,3,1,app
1.32177413660605,1.32177413743411,1.32177413131122,1.32177412993081,0.0171194297425868,0.0171206016344877,0.0171200429616882,0.0171180949600587,0.00829701968010399,0.00838758108664907,0.00847261797806755,0.00835461422892386,holediam,4,1,app
1.32167733316939,1.32167733316939,1.32167733316939,1.32167733316939,0.0171181684723321,0.0171193326415724,0.0171190094188,0.0171167215480443,0.00829645175687708,0.00839126847188878,0.00847793280934372,0.00835395149646431,holediam,5,1,app
1.3194174936193,1.3194174936193,1.3194174936193,1.3194174936193,0.0170901060423697,0.0170911897843907,0.0170924550399172,0.0170878052837704,0.00821168606004767,0.00856531456086903,0.00855546452827216,0.00833823422804585,holediam,6,1,app
1.32168535858168,1.32168535858168,1.32168535858168,1.32168535858168,0.0171180755913293,0.0171203243586753,0.0171190727476691,0.017116226720062,0.00830474025194848,0.00838694787182244,0.00846646357695269,0.00835397859081457,holediam,7,1,app
1.32166327072488,1.32166327072488,1.32166327072488,1.32166327072488,0.0171180015115372,0.0171186427749179,0.0171198575393,0.0171163827379274,0.00828770176845047,0.00845275847044813,0.00844567261921121,0.00835380873556637,holediam,8,1,app
12.2957752067688,11.2991332461469,6.10751128367499,0,3.31896581692038e-06,3.31896581692038e-06,3.31896581692038e-06,3.31896581692038e-06,1.45605323825304e-59,0.0786119495639127,6.28663081257289e-50,0,holediam,9,1,app
1.3202336064023,1.3202331950169,1.32023392133992,1.3202330249104,0.0170998928582909,0.0171011897522949,0.0171053547860236,0.0170970490552111,0.00825973817558864,0.00853263033547639,0.00834679695314085,0.00834392887882517,holediam,10,1,app
0.58040441287283,0.580409091568784,0.580438081713038,0.580070932159008,0.212311079758942,0.221312349448583,0.217523084724164,0.199656925507334,0.0176479301698484,0.0202363306536566,-0.0638395095727517,-0.00836034887506994,stemarea,1,2,app
0.573567451516653,0.573550221624391,0.573593070727594,0.572793741376927,0.212114608014081,0.216678524710379,0.215385464211018,0.202799269295536,0.00861117033742873,0.0297239416997424,-0.0559549963883889,-0.00907437895864051,stemarea,2,2,app
0.551043966224801,0.551127114842809,0.551171259035895,0.549807173276244,0.202940002280681,0.209586443448742,0.20629354974617,0.192529455675146,0.022109786502931,0.0147084728378643,-0.0660612267743797,-0.00816356522888727,stemarea,3,2,app
0.530946819449563,0.530852234613368,0.530931680719214,0.529603067113194,0.194722583173357,0.197386519015762,0.19730823873909,0.184492063618024,0.021191012160081,-0.0899499698538919,0.0580826849665428,-0.00657907656563273,stemarea,4,2,app
0.606239936107861,0.60623242258405,0.606236473038801,0.605917203281444,0.220190919633533,0.222737907557805,0.222354774479071,0.208651812169778,0.0313029881004363,0.0523740112884061,-0.0935464897205561,-0.00613363609793856,stemarea,5,2,app
0.563958666557541,0.563948632445911,0.563950938669678,0.563329362757005,0.205903075477007,0.209100438265163,0.209641369469994,0.193998920712462,0.0190805435317695,0.0559921901653165,-0.0893985000976608,-0.00672899918613923,stemarea,6,2,app
0.555439302845302,0.55539965480559,0.555454652571613,0.554415944891511,0.203773816789172,0.209776330132252,0.207813944593262,0.192049905235799,0.0152965146428192,0.0387824252738384,-0.0710079956473391,-0.00787306407167846,stemarea,7,2,app
0.530174960641248,0.530161009886551,0.530182058248901,0.529804733651582,0.19547298642053,0.198988843894253,0.202615960774988,0.184610017271691,0.0250103584511395,-0.0693769408613853,-0.0019251988306699,-0.00801529665789285,stemarea,8,2,app
0.534191777819222,0.534217815021372,0.534252838017698,0.533613420440145,0.196237575793046,0.203708956784317,0.20017119165224,0.184933421322277,0.0249326216914009,0.0153280322591383,-0.0727898964892914,-0.00776163138776735,stemarea,9,2,app
0.581984130978422,0.58197836232101,0.5819842735294,0.581779614105867,0.209770231118051,0.215635592406826,0.214688879469501,0.196548816576421,0.0390756231115939,0.0463981343126992,-0.0941438889840034,-0.00583049716882224,stemarea,10,2,app
0.955470326683011,0.955466415481509,0.955471900331198,0.955446034599856,0.108770828811277,0.108657821292136,0.108953729332527,0.107295123111231,0.00974313580234581,0.00691540702985849,-0.00420874619609171,0.00300406585058807,leafarea,1,2,app
0.935499144627654,0.935415358308984,0.935496079886223,0.934784189405226,0.106613018605185,0.106402115545675,0.106782614840495,0.105161736205356,0.0107503923694744,0.00115440524772405,-0.00318844908501903,0.00300683360031635,leafarea,2,2,app
0.937532505252227,0.937485560032059,0.937532691665646,0.937309916087733,0.106898284610378,0.10679834330902,0.107005500397403,0.105732191790707,0.00970930295645233,0.000765847366769277,-0.00231521124120202,0.00307402710684866,leafarea,3,2,app
0.937533676207102,0.937544608475433,0.937495679365299,0.937293884198462,0.106818818723207,0.106938894356314,0.106417064515974,0.10510480548916,0.0117292125655874,-0.00461012330550948,0.00299069302178969,0.00295268111262319,leafarea,4,2,app
3.93381994231427,0.00143652926421229,0.285199625099233,0,0.00178121392886412,0.00178121392886412,0.00178121392886412,0.00178121392886412,0.0823309371178266,0,0,0,leafarea,5,2,app
0.961249333308639,0.961155093233683,0.961228045681635,0.960605492799473,0.109457848993647,0.109439367397789,0.109660877570031,0.108072471956856,0.0095974048660527,0.00457622037680362,-0.00374366535613338,0.00303610926942131,leafarea,6,2,app
0.953356079598964,0.953330533404694,0.953361132361374,0.953106593277463,0.108631583585227,0.108383006943519,0.108784958634441,0.107174766952453,0.0102863472646369,0.00290313342178834,-0.00307799954822216,0.00303184945425017,leafarea,7,2,app
5.03774699499694,0.00183965486222869,0.0327234001426322,0,0.0029758872536151,0.0029758872536151,0.0029758872536151,0.0029758872536151,-0.264755888276201,0,0,0,leafarea,8,2,app
0.957133935324205,0.957086602359846,0.957136750607803,0.956714952028981,0.10906513416446,0.108890511913635,0.109235336789933,0.107616843285238,0.00954417601566028,0.00216188721396461,-0.00257555833736242,0.0030614916904589,leafarea,9,2,app
0.937786445391557,0.937757982424738,0.937785317474387,0.937623999057063,0.106824763948435,0.106500815520433,0.10689997316601,0.10510757784921,0.0123643716673121,-0.0012103186769651,-0.0039946518006592,0.00293241677770802,leafarea,10,2,app
0.789253423035442,0.789253423035442,0.789253423035442,0.789253423035442,0.00628339881272787,0.00628339917296409,0.00628339883139497,0.00628339820480765,0.00872130988594294,0.00872146978824375,0.00872141478100959,0.00872138312052517,corleng,1,2,app
0.321011853050741,1.09711212526772,7.00020167162712e-06,0,1e-09,1e-09,1e-09,1e-09,13641038.0838014,-9.30804585123892,160074.660477547,0,corleng,2,2,app
0.789253350654575,0.789253350654575,0.789253350654575,0.789253350654575,0.00628339815547318,0.00628339964556082,0.00628339836558514,0.00628339724663907,0.00872131443839503,0.00872147068355192,0.00872142713491551,0.00872138227097177,corleng,3,2,app
0.789253854758511,0.789253854758511,0.789253854758511,0.789253854758511,0.00628340188175759,0.00628340184118025,0.00628340187974536,0.00628340152731373,0.00872133478973271,0.00872143708604506,0.00872140648757873,0.00872138869097246,corleng,4,2,app
0.789253044756534,0.789253044756534,0.789253044756534,0.789253044756534,0.00628339617243449,0.00628339649225701,0.00628339622046282,0.00628339553168587,0.00872129039594708,0.00872148396053959,0.00872144448170113,0.00872137820570822,corleng,5,2,app
0.789254156676475,0.789254156676475,0.789254156676475,0.789254156676475,0.00628340393456207,0.00628340406506394,0.00628340392757047,0.00628340359749849,0.00872135471078437,0.00872142506553538,0.00872138458673895,0.00872139261589533,corleng,6,2,app
3.25652545853692,1.12640137361742,0.000568297631365403,0,0.00066942745103067,0.00066942745103067,0.00066942745103067,0.00066942745103067,0.0379885874844539,-509.619321733674,1.02514641703859e-09,0,corleng,7,2,app
0.789252751118355,0.789252751118355,0.789252751118355,0.789252751118355,0.00628339342103606,0.00628339414660215,0.006283399029854,0.00628339097673193,0.008721303521261,0.00872145075236223,0.00872126447697069,0.00872137473636097,corleng,8,2,app
0.789254085944328,0.789254085944328,0.789254085944328,0.789254085944328,0.00628340337678776,0.00628340387031362,0.00628340346147178,0.00628340293240921,0.00872135417212003,0.00872139478421496,0.00872141129776839,0.00872139173806238,corleng,9,2,app
0.789253943779927,0.789253943779927,0.789253943779927,0.789253943779927,0.00628340232302762,0.00628340296823536,0.00628340249383905,0.00628340166813103,0.00872134672096699,0.00872139523467542,0.00872141475770715,0.0087213899020456,corleng,10,2,app
11.6679341426512,11.6679341426772,11.667934142693,11.6679341426375,0.302017937876672,0.302017939961753,0.302017938655299,0.302017937216827,-0.0133491190503716,-0.0133491314800596,-0.0133491090075061,-0.0133491099297681,petleng,1,2,app
11.667933850452,11.6679338504573,11.6679338504588,11.6679338504474,0.302017930410637,0.302017932885676,0.302017931021608,0.302017929611342,-0.0133491195283385,-0.0133491433841288,-0.0133491070788848,-0.0133491095913794,petleng,2,2,app
11.6676633623706,11.6676634599092,11.6676635118818,11.6676632667402,0.302010915570227,0.302011268555243,0.302011012706878,0.302010854308772,-0.013349738916276,-0.0133522967369486,-0.013348679259312,-0.0133487967092892,petleng,3,2,app
11.6679344062593,11.6679344062593,11.6679344062593,11.6679344062592,0.302017944707128,0.30201794538403,0.302017946291137,0.30201794412554,-0.0133491201073642,-0.0133491034764724,-0.0133491266074889,-0.0133491102330719,petleng,4,2,app
11.6679124562497,11.6679124566274,11.6679124566146,11.667912456046,0.302017375059891,0.302017398324582,0.302017385525387,0.30201736935866,-0.0133491703828589,-0.0133493235313026,-0.0133490806847925,-0.0133490848313094,petleng,5,2,app
11.6679356248467,11.6679356248475,11.6679356248474,11.6679356248461,0.302017976268877,0.302017976962858,0.302017976501943,0.302017975994257,-0.0133491156289458,-0.0133491196720642,-0.0133491105221889,-0.0133491116444738,petleng,6,2,app
11.6679360086192,11.6679360086192,11.6679360086192,11.6679360086192,0.302017986230331,0.302017986487569,0.302017986312451,0.302017986088114,-0.0133491149413497,-0.0133491176973475,-0.0133491112332695,-0.0133491120878602,petleng,7,2,app
11.6676690154815,11.6676690163721,11.6676690165559,11.6676690149565,0.30201106233546,0.302011166543305,0.302011416464825,0.30201099992695,-0.0133497174488381,-0.0133483457988502,-0.0133542183835665,-0.0133488032848379,petleng,8,2,app
11.6678204172574,11.6678204361869,11.6678204478109,11.6678203991196,0.302014988475333,0.302015116726005,0.302015033021751,0.30201496102556,-0.0133493507048983,-0.0133509031840301,-0.0133489112381583,-0.0133489783452827,petleng,9,2,app
11.6678839326323,11.667883932646,11.6678839326423,11.6678839326272,0.302016635239433,0.302016689134622,0.302016656177966,0.302016622522764,-0.0133492336573584,-0.0133497009392853,-0.0133490131884677,-0.0133490518208557,petleng,10,2,app
11.8103070992435,7.67650174961514,3.65921038980255,0,1.11834397471586e-09,1.11834397471586e-09,1.11834397471586e-09,1.11834397471586e-09,0.0152729389269567,0,2.2485086747531e-14,0,holediam,1,2,app
9.80008432193122,11.0398613990864,4.65348566345828,0,1e-09,1e-09,1e-09,1e-09,-0.0157322447064105,4.13175698065378e-24,2.64780422396577e-11,0,holediam,2,2,app
0.0556732694727203,0.825692120587733,2.28241183556732e-08,7.85682426066843e-282,1e-09,1e-09,1e-09,1e-09,0.0297516215761846,0.00383883082999785,-211168.457901869,-3.63525169070089e-283,holediam,3,2,app
0.278695372637701,0.278695372660407,0.278695372640298,0.278695372637701,0.00376879537299845,0.00376879537677203,0.00376879538213442,0.00376879536058353,-0.0128948771032867,-0.00399555859030828,-0.0136961773936108,-0.0128948770006665,holediam,4,2,app
0.278695368543059,0.278695368543059,0.278695368557368,0.278695368543059,0.00376879533137535,0.00376879536194052,0.0037687953404937,0.00376879530393403,-0.0128948768635846,-0.015757909787796,-0.0069143783044344,-0.0128948768112126,holediam,5,2,app
1.01225768008387e-09,1.16137466958309,1.01225768008387e-09,2.54904487990467e-300,1.00171472576667e-09,1.00171472576667e-09,1.00171472576667e-09,1.00171472576667e-09,1284.53169335746,-0.0209883984031631,4.90736804723435e-06,-1.17941033194976e-301,holediam,6,2,app
0.278695370338224,0.278695370342395,0.278695370379587,0.278695370338224,0.00376879534870747,0.00376879536857645,0.00376879535647696,0.00376879532819029,-0.0128948769493424,-0.0129815015346438,-0.0108225078914078,-0.0128948768942726,holediam,7,2,app
0.278695366271677,0.278695366303645,0.278695366271677,0.278695366271677,0.00376879530974624,0.00376879532091404,0.00376879538762206,0.00376879527765249,-0.0128948770531876,-0.00416054070273298,0.0014882427012669,-0.0128948767061187,holediam,8,2,app
3.25395302263337,3.45834264827262,1.39934841073181e-06,0,5.50846855267392e-06,5.50846855267392e-06,5.50846855267392e-06,5.50846855267392e-06,-0.0331908233018085,-209.052502406833,-6.08197511463016e-13,0,holediam,9,2,app
0.0224025280189987,1.08901252100375,1.0772449767694e-07,1.01524169166719e-296,1e-09,1e-09,1e-09,1e-09,1091.15175794461,-0.0750032662772429,0.000351632950576127,-4.69739293340029e-298,holediam,10,2,app
0.913620329100854,0.913617476465885,0.913618006871262,0.913576915498988,0.280474545316736,0.28115981364812,0.280740695997814,0.277621648670351,0.018308501892389,0.0234179423277097,0.0135216281050701,0.0170679728814892,stemarea,1,3,arch
0.920236849845044,0.920233071492036,0.920238391242327,0.920166735312806,0.282590647860177,0.283190793678864,0.283049681078625,0.279648909198529,0.0182844142059087,0.022281779950771,0.0159692862467132,0.0172615488051366,stemarea,2,3,arch
0.917022010072794,0.917019560273562,0.917019235622716,0.916935649271462,0.2816065714198,0.28265440644473,0.281422464635074,0.278326663493836,0.0185463152787214,0.0205566365541175,0.0201546387198071,0.0173725712515329,stemarea,3,3,arch
0.923878765507719,0.92387902645926,0.923877914916016,0.923818044957449,0.283519807294643,0.284414435403092,0.283942954163902,0.280391575149214,0.0170803554325942,0.0234865913825936,0.0175359014476419,0.0171315251888413,stemarea,4,3,arch
0.916952470353817,0.916948302293271,0.91694570737355,0.916828618183859,0.281644856017157,0.282571253957554,0.281436388785736,0.2784842631765,0.0186663641636717,0.0204760903139135,0.0199134735821223,0.017390312456279,stemarea,5,3,arch
0.912966696822209,0.912965965289597,0.912966863634584,0.912953645330667,0.280221007474646,0.2805221598987,0.28104501602314,0.277011238202812,0.0175096230161699,0.0139159137838971,0.0243348483087274,0.0169822617872827,stemarea,6,3,arch
0.909800679461913,0.909800096090626,0.909799517888242,0.909778921185129,0.279311006812112,0.279974175655121,0.27947123492386,0.276222928093783,0.0181768346951765,0.0242958593058923,0.0117275162842402,0.0169139457697768,stemarea,7,3,arch
0.9169644335951,0.916961775372906,0.916963705214759,0.916910226383318,0.281610753828458,0.282287143991958,0.282000578063376,0.279001417305661,0.0191946953024315,0.0208638988966226,0.0170717000038493,0.0173964649580662,stemarea,8,3,arch
0.917565462315568,0.917565301823213,0.917564905889956,0.917547496884435,0.281645908618473,0.282385152375553,0.281874487905429,0.278500134903115,0.0164168094057024,0.0242289255048067,0.0178020764818947,0.017028047561065,stemarea,9,3,arch
0.918219442897547,0.918219690061578,0.918219013107867,0.918203913924079,0.281777781962797,0.282839130351209,0.282016924725427,0.278180205920392,0.0173423637331803,0.0239323244072384,0.0158870446584848,0.0170509535471262,stemarea,10,3,arch
3.15057990586463,3.1505798944841,3.15057977008238,3.15057770577,0.287951665155509,0.288263405812658,0.288625343948179,0.286451560370049,-0.00153329681112523,0.000562931505438928,0.00365178792296169,0.000142364618574889,leafarea,1,3,arch
3.11299058044824,3.11298945501684,3.11299100911125,3.11297655436388,0.284413403036747,0.284775181743811,0.28557037841243,0.282572434562829,-0.00155598366518091,0.000449820762558609,0.00448252729295444,0.000141400715118043,leafarea,2,3,arch
3.09600165110366,3.09600192028095,3.09600114739228,3.09599077049683,0.283068729512521,0.283555251722333,0.283154702017494,0.281861060308942,-0.00144057408452383,0.00202620157152226,-5.16101595896938e-05,0.000143071502668896,leafarea,3,3,arch
3.09065249997952,3.09065251265364,3.09065276472072,3.09064721220179,0.28245969965378,0.282744075481007,0.283311560076442,0.280857721745053,-0.00168745868645093,0.00062740583270458,0.00420874823761543,0.000141716487896572,leafarea,4,3,arch
3.16705096727429,3.16705083987413,3.16705100135575,3.16703831821746,0.289543480735855,0.289954945392805,0.289736145425736,0.288456883736199,-0.00152170754798566,0.00153260476274519,0.00144090896429553,0.000143366309805214,leafarea,5,3,arch
3.11209516651919,3.11209503941385,3.11209522186278,3.11209337249186,0.284431932547878,0.285382393805995,0.284754801781769,0.282785125317339,-0.00152775714994114,0.00385021019969474,0.000622407952100505,0.000141980963508157,leafarea,6,3,arch
3.11359135769494,3.11359130181806,3.11359111670443,3.1135891508739,0.284557674588525,0.284791902138712,0.285320329188375,0.282940525872562,-0.00173934881856454,0.000623138291203959,0.00421686427020077,0.000141496831199561,leafarea,7,3,arch
3.05519679055623,3.05519671276131,3.05519678878732,3.05519594494202,0.27904853562978,0.279482752306671,0.280300334831014,0.276992959619994,-0.00216282355675265,0.000806203875582111,0.00519366467400228,0.000140025175804476,leafarea,8,3,arch
3.14849903940672,3.14849908613574,3.1484990671173,3.14849801944456,0.287803717745372,0.288069894237441,0.288557253136023,0.286302968435065,-0.00150387384241101,0.000636949710215071,0.00359775218482612,0.000142348219655585,leafarea,9,3,arch
2.83010212645307,0.00429071225182898,1.62540038970691e-06,0,1.15984710539621e-09,1.15984710539621e-09,1.15984710539621e-09,1.15984710539621e-09,-0.231022104756761,0,0,0,leafarea,10,3,arch
11.8721256977402,7.24980560388246,0.0064628721111827,0,4.81195186464177e-09,4.81195186464177e-09,4.81195186464177e-09,4.81195186464177e-09,-0.0417171052154717,0,0,0,corleng,1,3,arch
11.7198892421552,0.00217706662992793,3.32088831653771e-08,0,1.8130210368956e-09,1.8130210368956e-09,1.8130210368956e-09,1.8130210368956e-09,-0.0417171052154719,0,-4.31020348894866e-106,0,corleng,2,3,arch
1.22736585368578e-08,13.8024260057129,13.3436891960421,0,1.0647454153701e-09,1.0647454153701e-09,1.0647454153701e-09,1.0647454153701e-09,9.31286361134301e-18,0,-0.0784454010106827,0,corleng,3,3,arch
8.8353773786055,9.40581932140379,4.07886383621259,0,1.07672548346335e-09,1.07672548346335e-09,1.07672548346335e-09,1.07672548346335e-09,-0.0417171052154721,0,0,0,corleng,4,3,arch
8.43902271683414,9.40206520951679,8.9285535277703,0,1.29598356910778e-09,1.29598356910778e-09,1.29598356910778e-09,1.29598356910778e-09,-0.122561701344113,-1.74183780756027e-17,-0.0784454010106827,0,corleng,5,3,arch
